t	S	I	R
26.5271	973.541	13.5517	12.9075
26.5291	973.536	13.5542	12.9102
26.531	973.531	13.5567	12.9128
26.5329	973.525	13.5592	12.9155
26.5349	973.52	13.5617	12.9181
26.5368	973.515	13.5642	12.9207
26.5388	973.51	13.5667	12.9234
26.5407	973.505	13.5692	12.926
26.5427	973.5	13.5717	12.9287
26.5446	973.495	13.5742	12.9313
26.5466	973.489	13.5767	12.9339
26.5485	973.484	13.5792	12.9366
26.5505	973.479	13.5817	12.9392
26.5524	973.474	13.5842	12.9419
26.5543	973.469	13.5867	12.9445
26.5563	973.464	13.5892	12.9471
26.5582	973.459	13.5917	12.9498
26.5602	973.453	13.5942	12.9524
26.5621	973.448	13.5967	12.9551
26.5641	973.443	13.5992	12.9577
26.566	973.438	13.6017	12.9604
26.5679	973.433	13.6042	12.963
26.5699	973.428	13.6067	12.9656
26.5718	973.423	13.6092	12.9683
26.5738	973.417	13.6117	12.9709
26.5757	973.412	13.6142	12.9736
26.5776	973.407	13.6167	12.9762
26.5796	973.402	13.6192	12.9788
26.5815	973.397	13.6217	12.9815
26.5835	973.392	13.6242	12.9841
26.5854	973.387	13.6267	12.9868
26.5873	973.381	13.6292	12.9894
26.5893	973.376	13.6317	12.992
26.5912	973.371	13.6342	12.9947
26.5932	973.366	13.6367	12.9973
26.5951	973.361	13.6392	13
26.597	973.356	13.6417	13.0026
26.599	973.351	13.6442	13.0053
26.6009	973.345	13.6467	13.0079
26.6028	973.34	13.6492	13.0105
26.6048	973.335	13.6517	13.0132
26.6067	973.33	13.6542	13.0158
26.6086	973.325	13.6567	13.0185
26.6106	973.32	13.6592	13.0211
26.6125	973.315	13.6617	13.0238
26.6144	973.309	13.6642	13.0264
26.6164	973.304	13.6667	13.029
26.6183	973.299	13.6692	13.0317
26.6202	973.294	13.6717	13.0343
26.6222	973.289	13.6742	13.037
26.6241	973.284	13.6767	13.0396
26.626	973.279	13.6792	13.0422
26.628	973.273	13.6817	13.0449
26.6299	973.268	13.6842	13.0475
26.6318	973.263	13.6867	13.0502
26.6338	973.258	13.6892	13.0528
26.6357	973.253	13.6917	13.0555
26.6376	973.248	13.6942	13.0581
26.6396	973.243	13.6967	13.0608
26.6415	973.237	13.6992	13.0634
26.6434	973.232	13.7017	13.066
26.6453	973.227	13.7042	13.0687
26.6473	973.222	13.7067	13.0713
26.6492	973.217	13.7092	13.074
26.6511	973.212	13.7117	13.0766
26.6531	973.207	13.7142	13.0793
26.655	973.201	13.7167	13.0819
26.6569	973.196	13.7192	13.0845
26.6588	973.191	13.7217	13.0872
26.6608	973.186	13.7242	13.0898
26.6627	973.181	13.7267	13.0925
26.6646	973.176	13.7293	13.0951
26.6665	973.17	13.7318	13.0978
26.6685	973.165	13.7343	13.1004
26.6704	973.16	13.7368	13.103
26.6723	973.155	13.7393	13.1057
26.6742	973.15	13.7418	13.1083
26.6762	973.145	13.7443	13.111
26.6781	973.14	13.7468	13.1136
26.68	973.134	13.7493	13.1163
26.6819	973.129	13.7518	13.1189
26.6839	973.124	13.7543	13.1216
26.6858	973.119	13.7568	13.1242
26.6877	973.114	13.7593	13.1268
26.6896	973.109	13.7618	13.1295
26.6915	973.104	13.7643	13.1321
26.6935	973.098	13.7668	13.1348
26.6954	973.093	13.7693	13.1374
26.6973	973.088	13.7718	13.1401
26.6992	973.083	13.7743	13.1427
26.7011	973.078	13.7768	13.1454
26.7031	973.073	13.7793	13.148
26.705	973.068	13.7818	13.1507
26.7069	973.062	13.7843	13.1533
26.7088	973.057	13.7868	13.1559
26.7107	973.052	13.7893	13.1586
26.7127	973.047	13.7918	13.1612
26.7146	973.042	13.7943	13.1639
26.7165	973.037	13.7968	13.1665
26.7184	973.032	13.7993	13.1692
26.7203	973.026	13.8018	13.1718
26.7222	973.021	13.8043	13.1745
26.7242	973.016	13.8068	13.1771
26.7261	973.011	13.8093	13.1798
26.728	973.006	13.8118	13.1824
26.7299	973.001	13.8143	13.185
26.7318	972.995	13.8168	13.1877
26.7337	972.99	13.8193	13.1903
26.7357	972.985	13.8218	13.193
26.7376	972.98	13.8243	13.1956
26.7395	972.975	13.8269	13.1983
26.7414	972.97	13.8294	13.2009
26.7433	972.965	13.8319	13.2036
26.7452	972.959	13.8344	13.2062
26.7471	972.954	13.8369	13.2089
26.749	972.949	13.8394	13.2115
26.751	972.944	13.8419	13.2142
26.7529	972.939	13.8444	13.2168
26.7548	972.934	13.8469	13.2194
26.7567	972.929	13.8494	13.2221
26.7586	972.923	13.8519	13.2247
26.7605	972.918	13.8544	13.2274
26.7624	972.913	13.8569	13.23
26.7643	972.908	13.8594	13.2327
26.7662	972.903	13.8619	13.2353
26.7682	972.898	13.8644	13.238
26.7701	972.892	13.8669	13.2406
26.772	972.887	13.8694	13.2433
26.7739	972.882	13.8719	13.2459
26.7758	972.877	13.8744	13.2486
26.7777	972.872	13.8769	13.2512
26.7796	972.867	13.8794	13.2539
26.7815	972.862	13.8819	13.2565
26.7834	972.856	13.8844	13.2592
26.7853	972.851	13.8869	13.2618
26.7872	972.846	13.8894	13.2644
26.7891	972.841	13.8919	13.2671
26.791	972.836	13.8944	13.2697
26.7929	972.831	13.8969	13.2724
26.7949	972.826	13.8995	13.275
26.7968	972.82	13.902	13.2777
26.7987	972.815	13.9045	13.2803
26.8006	972.81	13.907	13.283
26.8025	972.805	13.9095	13.2856
26.8044	972.8	13.912	13.2883
26.8063	972.795	13.9145	13.2909
26.8082	972.789	13.917	13.2936
26.8101	972.784	13.9195	13.2962
26.812	972.779	13.922	13.2989
26.8139	972.774	13.9245	13.3015
26.8158	972.769	13.927	13.3042
26.8177	972.764	13.9295	13.3068
26.8196	972.759	13.932	13.3095
26.8215	972.753	13.9345	13.3121
26.8234	972.748	13.937	13.3148
26.8253	972.743	13.9395	13.3174
26.8272	972.738	13.942	13.3201
26.8291	972.733	13.9445	13.3227
26.831	972.728	13.947	13.3254
26.8329	972.722	13.9495	13.328
26.8348	972.717	13.952	13.3307
26.8367	972.712	13.9545	13.3333
26.8386	972.707	13.9571	13.336
26.8405	972.702	13.9596	13.3386
26.8424	972.697	13.9621	13.3413
26.8443	972.692	13.9646	13.3439
26.8462	972.686	13.9671	13.3465
26.8481	972.681	13.9696	13.3492
26.85	972.676	13.9721	13.3518
26.8519	972.671	13.9746	13.3545
26.8538	972.666	13.9771	13.3571
26.8557	972.661	13.9796	13.3598
26.8576	972.655	13.9821	13.3624
26.8594	972.65	13.9846	13.3651
26.8613	972.645	13.9871	13.3677
26.8632	972.64	13.9896	13.3704
26.8651	972.635	13.9921	13.373
26.867	972.63	13.9946	13.3757
26.8689	972.625	13.9971	13.3783
26.8708	972.619	13.9996	13.381
26.8727	972.614	14.0021	13.3836
26.8746	972.609	14.0046	13.3863
26.8765	972.604	14.0071	13.3889
26.8784	972.599	14.0097	13.3916
26.8803	972.594	14.0122	13.3942
26.8822	972.588	14.0147	13.3969
26.8841	972.583	14.0172	13.3995
26.8859	972.578	14.0197	13.4022
26.8878	972.573	14.0222	13.4048
26.8897	972.568	14.0247	13.4075
26.8916	972.563	14.0272	13.4102
26.8935	972.558	14.0297	13.4128
26.8954	972.552	14.0322	13.4155
26.8973	972.547	14.0347	13.4181
26.8992	972.542	14.0372	13.4208
26.9011	972.537	14.0397	13.4234
26.9029	972.532	14.0422	13.4261
26.9048	972.527	14.0447	13.4287
26.9067	972.521	14.0472	13.4314
26.9086	972.516	14.0497	13.434
26.9105	972.511	14.0522	13.4367
26.9124	972.506	14.0547	13.4393
26.9143	972.501	14.0573	13.442
26.9162	972.496	14.0598	13.4446
26.918	972.49	14.0623	13.4473
26.9199	972.485	14.0648	13.4499
26.9218	972.48	14.0673	13.4526
26.9237	972.475	14.0698	13.4552
26.9256	972.47	14.0723	13.4579
26.9275	972.465	14.0748	13.4605
26.9293	972.46	14.0773	13.4632
26.9312	972.454	14.0798	13.4658
26.9331	972.449	14.0823	13.4685
26.935	972.444	14.0848	13.4711
26.9369	972.439	14.0873	13.4738
26.9388	972.434	14.0898	13.4764
26.9406	972.429	14.0923	13.4791
26.9425	972.423	14.0948	13.4817
26.9444	972.418	14.0973	13.4844
26.9463	972.413	14.0999	13.487
26.9482	972.408	14.1024	13.4897
26.9501	972.403	14.1049	13.4924
26.9519	972.398	14.1074	13.495
26.9538	972.392	14.1099	13.4977
26.9557	972.387	14.1124	13.5003
26.9576	972.382	14.1149	13.503
26.9595	972.377	14.1174	13.5056
26.9613	972.372	14.1199	13.5083
26.9632	972.367	14.1224	13.5109
26.9651	972.362	14.1249	13.5136
26.967	972.356	14.1274	13.5162
26.9688	972.351	14.1299	13.5189
26.9707	972.346	14.1324	13.5215
26.9726	972.341	14.1349	13.5242
26.9745	972.336	14.1374	13.5268
26.9764	972.331	14.14	13.5295
26.9782	972.325	14.1425	13.5321
26.9801	972.32	14.145	13.5348
26.982	972.315	14.1475	13.5375
26.9839	972.31	14.15	13.5401
26.9857	972.305	14.1525	13.5428
26.9876	972.3	14.155	13.5454
26.9895	972.294	14.1575	13.5481
26.9914	972.289	14.16	13.5507
26.9932	972.284	14.1625	13.5534
26.9951	972.279	14.165	13.556
26.997	972.274	14.1675	13.5587
26.9988	972.269	14.17	13.5613
27.0007	972.263	14.1725	13.564
27.0026	972.258	14.1751	13.5666
27.0045	972.253	14.1776	13.5693
27.0063	972.248	14.1801	13.572
27.0082	972.243	14.1826	13.5746
27.0101	972.238	14.1851	13.5773
27.012	972.232	14.1876	13.5799
27.0138	972.227	14.1901	13.5826
27.0157	972.222	14.1926	13.5852
27.0176	972.217	14.1951	13.5879
27.0194	972.212	14.1976	13.5905
27.0213	972.207	14.2001	13.5932
27.0232	972.202	14.2026	13.5958
27.025	972.196	14.2051	13.5985
27.0269	972.191	14.2076	13.6012
27.0288	972.186	14.2102	13.6038
27.0306	972.181	14.2127	13.6065
27.0325	972.176	14.2152	13.6091
27.0344	972.171	14.2177	13.6118
27.0362	972.165	14.2202	13.6144
27.0381	972.16	14.2227	13.6171
27.04	972.155	14.2252	13.6197
27.0418	972.15	14.2277	13.6224
27.0437	972.145	14.2302	13.6251
27.0456	972.14	14.2327	13.6277
27.0474	972.134	14.2352	13.6304
27.0493	972.129	14.2377	13.633
27.0512	972.124	14.2402	13.6357
27.053	972.119	14.2427	13.6383
27.0549	972.114	14.2453	13.641
27.0568	972.109	14.2478	13.6436
27.0586	972.103	14.2503	13.6463
27.0605	972.098	14.2528	13.649
27.0624	972.093	14.2553	13.6516
27.0642	972.088	14.2578	13.6543
27.0661	972.083	14.2603	13.6569
27.0679	972.078	14.2628	13.6596
27.0698	972.072	14.2653	13.6622
27.0717	972.067	14.2678	13.6649
27.0735	972.062	14.2703	13.6675
27.0754	972.057	14.2728	13.6702
27.0773	972.052	14.2753	13.6729
27.0791	972.047	14.2779	13.6755
27.081	972.041	14.2804	13.6782
27.0828	972.036	14.2829	13.6808
27.0847	972.031	14.2854	13.6835
27.0866	972.026	14.2879	13.6861
27.0884	972.021	14.2904	13.6888
27.0903	972.016	14.2929	13.6915
27.0921	972.01	14.2954	13.6941
27.094	972.005	14.2979	13.6968
27.0959	972	14.3004	13.6994
27.0977	971.995	14.3029	13.7021
27.0996	971.99	14.3054	13.7047
27.1014	971.985	14.308	13.7074
27.1033	971.979	14.3105	13.7101
27.1051	971.974	14.313	13.7127
27.107	971.969	14.3155	13.7154
27.1088	971.964	14.318	13.718
27.1107	971.959	14.3205	13.7207
27.1126	971.954	14.323	13.7233
27.1144	971.948	14.3255	13.726
27.1163	971.943	14.328	13.7287
27.1181	971.938	14.3305	13.7313
27.12	971.933	14.333	13.734
27.1218	971.928	14.3356	13.7366
27.1237	971.923	14.3381	13.7393
27.1255	971.917	14.3406	13.742
27.1274	971.912	14.3431	13.7446
27.1292	971.907	14.3456	13.7473
27.1311	971.902	14.3481	13.7499
27.133	971.897	14.3506	13.7526
27.1348	971.892	14.3531	13.7552
27.1367	971.886	14.3556	13.7579
27.1385	971.881	14.3581	13.7606
27.1404	971.876	14.3606	13.7632
27.1422	971.871	14.3631	13.7659
27.1441	971.866	14.3657	13.7685
27.1459	971.861	14.3682	13.7712
27.1478	971.855	14.3707	13.7739
27.1496	971.85	14.3732	13.7765
27.1515	971.845	14.3757	13.7792
27.1533	971.84	14.3782	13.7818
27.1552	971.835	14.3807	13.7845
27.157	971.83	14.3832	13.7871
27.1589	971.824	14.3857	13.7898
27.1607	971.819	14.3882	13.7925
27.1626	971.814	14.3907	13.7951
27.1644	971.809	14.3933	13.7978
27.1662	971.804	14.3958	13.8004
27.1681	971.799	14.3983	13.8031
27.1699	971.793	14.4008	13.8058
27.1718	971.788	14.4033	13.8084
27.1736	971.783	14.4058	13.8111
27.1755	971.778	14.4083	13.8137
27.1773	971.773	14.4108	13.8164
27.1792	971.768	14.4133	13.8191
27.181	971.762	14.4158	13.8217
27.1829	971.757	14.4184	13.8244
27.1847	971.752	14.4209	13.827
27.1866	971.747	14.4234	13.8297
27.1884	971.742	14.4259	13.8324
27.1902	971.737	14.4284	13.835
27.1921	971.731	14.4309	13.8377
27.1939	971.726	14.4334	13.8403
27.1958	971.721	14.4359	13.843
27.1976	971.716	14.4384	13.8457
27.1995	971.711	14.4409	13.8483
27.2013	971.706	14.4434	13.851
27.2031	971.7	14.446	13.8536
27.205	971.695	14.4485	13.8563
27.2068	971.69	14.451	13.859
27.2087	971.685	14.4535	13.8616
27.2105	971.68	14.456	13.8643
27.2123	971.675	14.4585	13.8669
27.2142	971.669	14.461	13.8696
27.216	971.664	14.4635	13.8723
27.2179	971.659	14.466	13.8749
27.2197	971.654	14.4685	13.8776
27.2215	971.649	14.4711	13.8802
27.2234	971.644	14.4736	13.8829
27.2252	971.638	14.4761	13.8856
27.2271	971.633	14.4786	13.8882
27.2289	971.628	14.4811	13.8909
27.2307	971.623	14.4836	13.8936
27.2326	971.618	14.4861	13.8962
27.2344	971.612	14.4886	13.8989
27.2362	971.607	14.4911	13.9015
27.2381	971.602	14.4937	13.9042
27.2399	971.597	14.4962	13.9069
27.2418	971.592	14.4987	13.9095
27.2436	971.587	14.5012	13.9122
27.2454	971.581	14.5037	13.9148
27.2473	971.576	14.5062	13.9175
27.2491	971.571	14.5087	13.9202
27.2509	971.566	14.5112	13.9228
27.2528	971.561	14.5137	13.9255
27.2546	971.556	14.5162	13.9282
27.2564	971.55	14.5188	13.9308
27.2583	971.545	14.5213	13.9335
27.2601	971.54	14.5238	13.9361
27.2619	971.535	14.5263	13.9388
27.2638	971.53	14.5288	13.9415
27.2656	971.525	14.5313	13.9441
27.2674	971.519	14.5338	13.9468
27.2693	971.514	14.5363	13.9495
27.2711	971.509	14.5388	13.9521
27.2729	971.504	14.5414	13.9548
27.2747	971.499	14.5439	13.9574
27.2766	971.494	14.5464	13.9601
27.2784	971.488	14.5489	13.9628
27.2802	971.483	14.5514	13.9654
27.2821	971.478	14.5539	13.9681
27.2839	971.473	14.5564	13.9708
27.2857	971.468	14.5589	13.9734
27.2876	971.462	14.5614	13.9761
27.2894	971.457	14.564	13.9787
27.2912	971.452	14.5665	13.9814
27.293	971.447	14.569	13.9841
27.2949	971.442	14.5715	13.9867
27.2967	971.437	14.574	13.9894
27.2985	971.431	14.5765	13.9921
27.3004	971.426	14.579	13.9947
27.3022	971.421	14.5815	13.9974
27.304	971.416	14.584	14.0001
27.3058	971.411	14.5866	14.0027
27.3077	971.406	14.5891	14.0054
27.3095	971.4	14.5916	14.008
27.3113	971.395	14.5941	14.0107
27.3131	971.39	14.5966	14.0134
27.315	971.385	14.5991	14.016
27.3168	971.38	14.6016	14.0187
27.3186	971.374	14.6041	14.0214
27.3204	971.369	14.6066	14.024
27.3223	971.364	14.6092	14.0267
27.3241	971.359	14.6117	14.0294
27.3259	971.354	14.6142	14.032
27.3277	971.349	14.6167	14.0347
27.3295	971.343	14.6192	14.0374
27.3314	971.338	14.6217	14.04
27.3332	971.333	14.6242	14.0427
27.335	971.328	14.6267	14.0453
27.3368	971.323	14.6293	14.048
27.3387	971.318	14.6318	14.0507
27.3405	971.312	14.6343	14.0533
27.3423	971.307	14.6368	14.056
27.3441	971.302	14.6393	14.0587
27.3459	971.297	14.6418	14.0613
27.3478	971.292	14.6443	14.064
27.3496	971.286	14.6468	14.0667
27.3514	971.281	14.6494	14.0693
27.3532	971.276	14.6519	14.072
27.355	971.271	14.6544	14.0747
27.3569	971.266	14.6569	14.0773
27.3587	971.261	14.6594	14.08
27.3605	971.255	14.6619	14.0827
27.3623	971.25	14.6644	14.0853
27.3641	971.245	14.6669	14.088
27.3659	971.24	14.6694	14.0907
27.3678	971.235	14.672	14.0933
27.3696	971.23	14.6745	14.096
27.3714	971.224	14.677	14.0987
27.3732	971.219	14.6795	14.1013
27.375	971.214	14.682	14.104
27.3768	971.209	14.6845	14.1067
27.3787	971.204	14.687	14.1093
27.3805	971.198	14.6895	14.112
27.3823	971.193	14.6921	14.1146
27.3841	971.188	14.6946	14.1173
27.3859	971.183	14.6971	14.12
27.3877	971.178	14.6996	14.1226
27.3895	971.173	14.7021	14.1253
27.3914	971.167	14.7046	14.128
27.3932	971.162	14.7071	14.1306
27.395	971.157	14.7097	14.1333
27.3968	971.152	14.7122	14.136
27.3986	971.147	14.7147	14.1386
27.4004	971.141	14.7172	14.1413
27.4022	971.136	14.7197	14.144
27.404	971.131	14.7222	14.1466
27.4059	971.126	14.7247	14.1493
27.4077	971.121	14.7272	14.152
27.4095	971.116	14.7298	14.1546
27.4113	971.11	14.7323	14.1573
27.4131	971.105	14.7348	14.16
27.4149	971.1	14.7373	14.1627
27.4167	971.095	14.7398	14.1653
27.4185	971.09	14.7423	14.168
27.4203	971.085	14.7448	14.1707
27.4221	971.079	14.7473	14.1733
27.424	971.074	14.7499	14.176
27.4258	971.069	14.7524	14.1787
27.4276	971.064	14.7549	14.1813
27.4294	971.059	14.7574	14.184
27.4312	971.053	14.7599	14.1867
27.433	971.048	14.7624	14.1893
27.4348	971.043	14.7649	14.192
27.4366	971.038	14.7675	14.1947
27.4384	971.033	14.77	14.1973
27.4402	971.028	14.7725	14.2
27.442	971.022	14.775	14.2027
27.4438	971.017	14.7775	14.2053
27.4456	971.012	14.78	14.208
27.4474	971.007	14.7825	14.2107
27.4492	971.002	14.785	14.2133
27.4511	970.996	14.7876	14.216
27.4529	970.991	14.7901	14.2187
27.4547	970.986	14.7926	14.2213
27.4565	970.981	14.7951	14.224
27.4583	970.976	14.7976	14.2267
27.4601	970.971	14.8001	14.2294
27.4619	970.965	14.8026	14.232
27.4637	970.96	14.8052	14.2347
27.4655	970.955	14.8077	14.2374
27.4673	970.95	14.8102	14.24
27.4691	970.945	14.8127	14.2427
27.4709	970.939	14.8152	14.2454
27.4727	970.934	14.8177	14.248
27.4745	970.929	14.8202	14.2507
27.4763	970.924	14.8228	14.2534
27.4781	970.919	14.8253	14.256
27.4799	970.914	14.8278	14.2587
27.4817	970.908	14.8303	14.2614
27.4835	970.903	14.8328	14.264
27.4853	970.898	14.8353	14.2667
27.4871	970.893	14.8378	14.2694
27.4889	970.888	14.8404	14.2721
27.4907	970.882	14.8429	14.2747
27.4925	970.877	14.8454	14.2774
27.4943	970.872	14.8479	14.2801
27.4961	970.867	14.8504	14.2827
27.4979	970.862	14.8529	14.2854
27.4997	970.856	14.8554	14.2881
27.5015	970.851	14.858	14.2907
27.5033	970.846	14.8605	14.2934
27.5051	970.841	14.863	14.2961
27.5069	970.836	14.8655	14.2988
27.5087	970.831	14.868	14.3014
27.5105	970.825	14.8705	14.3041
27.5123	970.82	14.873	14.3068
27.514	970.815	14.8756	14.3094
27.5158	970.81	14.8781	14.3121
27.5176	970.805	14.8806	14.3148
27.5194	970.799	14.8831	14.3175
27.5212	970.794	14.8856	14.3201
27.523	970.789	14.8881	14.3228
27.5248	970.784	14.8906	14.3255
27.5266	970.779	14.8932	14.3281
27.5284	970.774	14.8957	14.3308
27.5302	970.768	14.8982	14.3335
27.532	970.763	14.9007	14.3361
27.5338	970.758	14.9032	14.3388
27.5356	970.753	14.9057	14.3415
27.5374	970.748	14.9082	14.3442
27.5392	970.742	14.9108	14.3468
27.5409	970.737	14.9133	14.3495
27.5427	970.732	14.9158	14.3522
27.5445	970.727	14.9183	14.3548
27.5463	970.722	14.9208	14.3575
27.5481	970.716	14.9233	14.3602
27.5499	970.711	14.9259	14.3629
27.5517	970.706	14.9284	14.3655
27.5535	970.701	14.9309	14.3682
27.5553	970.696	14.9334	14.3709
27.5571	970.691	14.9359	14.3735
27.5588	970.685	14.9384	14.3762
27.5606	970.68	14.9409	14.3789
27.5624	970.675	14.9435	14.3816
27.5642	970.67	14.946	14.3842
27.566	970.665	14.9485	14.3869
27.5678	970.659	14.951	14.3896
27.5696	970.654	14.9535	14.3923
27.5714	970.649	14.956	14.3949
27.5731	970.644	14.9586	14.3976
27.5749	970.639	14.9611	14.4003
27.5767	970.633	14.9636	14.4029
27.5785	970.628	14.9661	14.4056
27.5803	970.623	14.9686	14.4083
27.5821	970.618	14.9711	14.411
27.5839	970.613	14.9736	14.4136
27.5856	970.608	14.9762	14.4163
27.5874	970.602	14.9787	14.419
27.5892	970.597	14.9812	14.4217
27.591	970.592	14.9837	14.4243
27.5928	970.587	14.9862	14.427
27.5946	970.582	14.9887	14.4297
27.5963	970.576	14.9913	14.4323
27.5981	970.571	14.9938	14.435
27.5999	970.566	14.9963	14.4377
27.6017	970.561	14.9988	14.4404
27.6035	970.556	15.0013	14.443
27.6053	970.55	15.0038	14.4457
27.607	970.545	15.0064	14.4484
27.6088	970.54	15.0089	14.4511
27.6106	970.535	15.0114	14.4537
27.6124	970.53	15.0139	14.4564
27.6142	970.524	15.0164	14.4591
27.6159	970.519	15.0189	14.4618
27.6177	970.514	15.0215	14.4644
27.6195	970.509	15.024	14.4671
27.6213	970.504	15.0265	14.4698
27.6231	970.499	15.029	14.4725
27.6248	970.493	15.0315	14.4751
27.6266	970.488	15.034	14.4778
27.6284	970.483	15.0365	14.4805
27.6302	970.478	15.0391	14.4831
27.632	970.473	15.0416	14.4858
27.6337	970.467	15.0441	14.4885
27.6355	970.462	15.0466	14.4912
27.6373	970.457	15.0491	14.4938
27.6391	970.452	15.0516	14.4965
27.6408	970.447	15.0542	14.4992
27.6426	970.441	15.0567	14.5019
27.6444	970.436	15.0592	14.5045
27.6462	970.431	15.0617	14.5072
27.6479	970.426	15.0642	14.5099
27.6497	970.421	15.0667	14.5126
27.6515	970.415	15.0693	14.5152
27.6533	970.41	15.0718	14.5179
27.655	970.405	15.0743	14.5206
27.6568	970.4	15.0768	14.5233
27.6586	970.395	15.0793	14.5259
27.6604	970.39	15.0818	14.5286
27.6621	970.384	15.0844	14.5313
27.6639	970.379	15.0869	14.534
27.6657	970.374	15.0894	14.5366
27.6675	970.369	15.0919	14.5393
27.6692	970.364	15.0944	14.542
27.671	970.358	15.097	14.5447
27.6728	970.353	15.0995	14.5473
27.6746	970.348	15.102	14.55
27.6763	970.343	15.1045	14.5527
27.6781	970.338	15.107	14.5554
27.6799	970.332	15.1095	14.5581
27.6816	970.327	15.1121	14.5607
27.6834	970.322	15.1146	14.5634
27.6852	970.317	15.1171	14.5661
27.6869	970.312	15.1196	14.5688
27.6887	970.306	15.1221	14.5714
27.6905	970.301	15.1246	14.5741
27.6923	970.296	15.1272	14.5768
27.694	970.291	15.1297	14.5795
27.6958	970.286	15.1322	14.5821
27.6976	970.28	15.1347	14.5848
27.6993	970.275	15.1372	14.5875
27.7011	970.27	15.1397	14.5902
27.7029	970.265	15.1423	14.5928
27.7046	970.26	15.1448	14.5955
27.7064	970.255	15.1473	14.5982
27.7082	970.249	15.1498	14.6009
27.7099	970.244	15.1523	14.6036
27.7117	970.239	15.1549	14.6062
27.7135	970.234	15.1574	14.6089
27.7152	970.229	15.1599	14.6116
27.717	970.223	15.1624	14.6143
27.7188	970.218	15.1649	14.6169
27.7205	970.213	15.1674	14.6196
27.7223	970.208	15.17	14.6223
27.7241	970.203	15.1725	14.625
27.7258	970.197	15.175	14.6276
27.7276	970.192	15.1775	14.6303
27.7294	970.187	15.18	14.633
27.7311	970.182	15.1825	14.6357
27.7329	970.177	15.1851	14.6384
27.7346	970.171	15.1876	14.641
27.7364	970.166	15.1901	14.6437
27.7382	970.161	15.1926	14.6464
27.7399	970.156	15.1951	14.6491
27.7417	970.151	15.1977	14.6518
27.7435	970.145	15.2002	14.6544
27.7452	970.14	15.2027	14.6571
27.747	970.135	15.2052	14.6598
27.7487	970.13	15.2077	14.6625
27.7505	970.125	15.2102	14.6651
27.7523	970.119	15.2128	14.6678
27.754	970.114	15.2153	14.6705
27.7558	970.109	15.2178	14.6732
27.7575	970.104	15.2203	14.6759
27.7593	970.099	15.2228	14.6785
27.7611	970.093	15.2254	14.6812
27.7628	970.088	15.2279	14.6839
27.7646	970.083	15.2304	14.6866
27.7663	970.078	15.2329	14.6892
27.7681	970.073	15.2354	14.6919
27.7699	970.067	15.238	14.6946
27.7716	970.062	15.2405	14.6973
27.7734	970.057	15.243	14.7
27.7751	970.052	15.2455	14.7026
27.7769	970.047	15.248	14.7053
27.7786	970.041	15.2505	14.708
27.7804	970.036	15.2531	14.7107
27.7822	970.031	15.2556	14.7134
27.7839	970.026	15.2581	14.716
27.7857	970.021	15.2606	14.7187
27.7874	970.015	15.2631	14.7214
27.7892	970.01	15.2657	14.7241
27.7909	970.005	15.2682	14.7268
27.7927	970	15.2707	14.7294
27.7944	969.995	15.2732	14.7321
27.7962	969.989	15.2757	14.7348
27.798	969.984	15.2783	14.7375
27.7997	969.979	15.2808	14.7402
27.8015	969.974	15.2833	14.7428
27.8032	969.969	15.2858	14.7455
27.805	969.963	15.2883	14.7482
27.8067	969.958	15.2909	14.7509
27.8085	969.953	15.2934	14.7536
27.8102	969.948	15.2959	14.7562
27.812	969.943	15.2984	14.7589
27.8137	969.937	15.3009	14.7616
27.8155	969.932	15.3034	14.7643
27.8172	969.927	15.306	14.767
27.819	969.922	15.3085	14.7696
27.8207	969.917	15.311	14.7723
27.8225	969.911	15.3135	14.775
27.8242	969.906	15.316	14.7777
27.826	969.901	15.3186	14.7804
27.8277	969.896	15.3211	14.783
27.8295	969.891	15.3236	14.7857
27.8312	969.885	15.3261	14.7884
27.833	969.88	15.3286	14.7911
27.8347	969.875	15.3312	14.7938
27.8365	969.87	15.3337	14.7965
27.8382	969.865	15.3362	14.7991
27.84	969.859	15.3387	14.8018
27.8417	969.854	15.3412	14.8045
27.8435	969.849	15.3438	14.8072
27.8452	969.844	15.3463	14.8099
27.847	969.839	15.3488	14.8125
27.8487	969.833	15.3513	14.8152
27.8505	969.828	15.3538	14.8179
27.8522	969.823	15.3564	14.8206
27.854	969.818	15.3589	14.8233
27.8557	969.813	15.3614	14.826
27.8574	969.807	15.3639	14.8286
27.8592	969.802	15.3664	14.8313
27.8609	969.797	15.369	14.834
27.8627	969.792	15.3715	14.8367
27.8644	969.787	15.374	14.8394
27.8662	969.781	15.3765	14.842
27.8679	969.776	15.379	14.8447
27.8697	969.771	15.3816	14.8474
27.8714	969.766	15.3841	14.8501
27.8731	969.761	15.3866	14.8528
27.8749	969.755	15.3891	14.8555
27.8766	969.75	15.3916	14.8581
27.8784	969.745	15.3942	14.8608
27.8801	969.74	15.3967	14.8635
27.8819	969.735	15.3992	14.8662
27.8836	969.729	15.4017	14.8689
27.8853	969.724	15.4042	14.8716
27.8871	969.719	15.4068	14.8742
27.8888	969.714	15.4093	14.8769
27.8906	969.709	15.4118	14.8796
27.8923	969.703	15.4143	14.8823
27.8941	969.698	15.4168	14.885
27.8958	969.693	15.4194	14.8877
27.8975	969.688	15.4219	14.8903
27.8993	969.683	15.4244	14.893
27.901	969.677	15.4269	14.8957
27.9028	969.672	15.4295	14.8984
