t	S	I	R
141.07	530.168	4.85946	464.973
141.08	530.162	4.85975	464.978
141.09	530.157	4.86004	464.983
141.1	530.152	4.86034	464.988
141.11	530.147	4.86063	464.992
141.12	530.142	4.86092	464.997
141.13	530.137	4.86122	465.002
141.14	530.132	4.86151	465.007
141.15	530.126	4.8618	465.012
141.16	530.121	4.86209	465.017
141.17	530.116	4.86239	465.022
141.18	530.111	4.86268	465.026
141.19	530.106	4.86297	465.031
141.2	530.101	4.86327	465.036
141.21	530.095	4.86356	465.041
141.22	530.09	4.86385	465.046
141.23	530.085	4.86414	465.051
141.24	530.08	4.86444	465.056
141.25	530.075	4.86473	465.06
141.26	530.07	4.86502	465.065
141.27	530.064	4.86531	465.07
141.28	530.059	4.86561	465.075
141.29	530.054	4.8659	465.08
141.3	530.049	4.86619	465.085
141.31	530.044	4.86648	465.09
141.32	530.039	4.86678	465.095
141.33	530.034	4.86707	465.099
141.34	530.028	4.86736	465.104
141.35	530.023	4.86765	465.109
141.36	530.018	4.86795	465.114
141.37	530.013	4.86824	465.119
141.38	530.008	4.86853	465.124
141.39	530.003	4.86882	465.129
141.4	529.997	4.86911	465.133
141.41	529.992	4.86941	465.138
141.42	529.987	4.8697	465.143
141.43	529.982	4.86999	465.148
141.44	529.977	4.87028	465.153
141.45	529.972	4.87057	465.158
141.46	529.966	4.87087	465.163
141.47	529.961	4.87116	465.168
141.48	529.956	4.87145	465.172
141.49	529.951	4.87174	465.177
141.5	529.946	4.87203	465.182
141.51	529.941	4.87233	465.187
141.52	529.935	4.87262	465.192
141.53	529.93	4.87291	465.197
141.54	529.925	4.8732	465.202
141.55	529.92	4.87349	465.207
141.56	529.915	4.87378	465.211
141.57	529.91	4.87408	465.216
141.58	529.904	4.87437	465.221
141.59	529.899	4.87466	465.226
141.6	529.894	4.87495	465.231
141.61	529.889	4.87524	465.236
141.62	529.884	4.87553	465.241
141.63	529.879	4.87582	465.246
141.64	529.873	4.87612	465.25
141.65	529.868	4.87641	465.255
141.66	529.863	4.8767	465.26
141.67	529.858	4.87699	465.265
141.68	529.853	4.87728	465.27
141.69	529.848	4.87757	465.275
141.7	529.842	4.87786	465.28
141.71	529.837	4.87815	465.285
141.72	529.832	4.87845	465.289
141.73	529.827	4.87874	465.294
141.74	529.822	4.87903	465.299
141.75	529.817	4.87932	465.304
141.76	529.811	4.87961	465.309
141.77	529.806	4.8799	465.314
141.78	529.801	4.88019	465.319
141.79	529.796	4.88048	465.324
141.8	529.791	4.88077	465.328
141.81	529.786	4.88106	465.333
141.82	529.78	4.88135	465.338
141.83	529.775	4.88164	465.343
141.84	529.77	4.88194	465.348
141.85	529.765	4.88223	465.353
141.86	529.76	4.88252	465.358
141.87	529.755	4.88281	465.363
141.88	529.749	4.8831	465.368
141.89	529.744	4.88339	465.372
141.9	529.739	4.88368	465.377
141.91	529.734	4.88397	465.382
141.92	529.729	4.88426	465.387
141.93	529.723	4.88455	465.392
141.94	529.718	4.88484	465.397
141.95	529.713	4.88513	465.402
141.96	529.708	4.88542	465.407
141.97	529.703	4.88571	465.412
141.98	529.698	4.886	465.416
141.99	529.692	4.88629	465.421
142	529.687	4.88658	465.426
142.01	529.682	4.88687	465.431
142.02	529.677	4.88716	465.436
142.03	529.672	4.88745	465.441
142.04	529.667	4.88774	465.446
142.05	529.661	4.88803	465.451
142.06	529.656	4.88832	465.455
142.07	529.651	4.88861	465.46
142.08	529.646	4.8889	465.465
142.09	529.641	4.88919	465.47
142.1	529.635	4.88948	465.475
142.11	529.63	4.88977	465.48
142.12	529.625	4.89006	465.485
142.13	529.62	4.89035	465.49
142.14	529.615	4.89064	465.495
142.15	529.61	4.89093	465.499
142.16	529.604	4.89122	465.504
142.17	529.599	4.89151	465.509
142.18	529.594	4.8918	465.514
142.19	529.589	4.89209	465.519
142.2	529.584	4.89238	465.524
142.21	529.578	4.89267	465.529
142.22	529.573	4.89296	465.534
142.23	529.568	4.89325	465.539
142.24	529.563	4.89354	465.544
142.25	529.558	4.89382	465.548
142.26	529.553	4.89411	465.553
142.27	529.547	4.8944	465.558
142.28	529.542	4.89469	465.563
142.29	529.537	4.89498	465.568
142.3	529.532	4.89527	465.573
142.31	529.527	4.89556	465.578
142.32	529.521	4.89585	465.583
142.33	529.516	4.89614	465.588
142.34	529.511	4.89643	465.592
142.35	529.506	4.89672	465.597
142.36	529.501	4.897	465.602
142.37	529.496	4.89729	465.607
142.38	529.49	4.89758	465.612
142.39	529.485	4.89787	465.617
142.4	529.48	4.89816	465.622
142.41	529.475	4.89845	465.627
142.42	529.47	4.89874	465.632
142.43	529.464	4.89903	465.637
142.44	529.459	4.89932	465.641
142.45	529.454	4.8996	465.646
142.46	529.449	4.89989	465.651
142.47	529.444	4.90018	465.656
142.48	529.438	4.90047	465.661
142.49	529.433	4.90076	465.666
142.5	529.428	4.90105	465.671
142.51	529.423	4.90133	465.676
142.52	529.418	4.90162	465.681
142.53	529.413	4.90191	465.686
142.54	529.407	4.9022	465.69
142.55	529.402	4.90249	465.695
142.56	529.397	4.90278	465.7
142.57	529.392	4.90306	465.705
142.58	529.387	4.90335	465.71
142.59	529.381	4.90364	465.715
142.6	529.376	4.90393	465.72
142.61	529.371	4.90422	465.725
142.62	529.366	4.90451	465.73
142.63	529.361	4.90479	465.735
142.64	529.355	4.90508	465.739
142.65	529.35	4.90537	465.744
142.66	529.345	4.90566	465.749
142.67	529.34	4.90595	465.754
142.68	529.335	4.90623	465.759
142.69	529.329	4.90652	465.764
142.7	529.324	4.90681	465.769
142.71	529.319	4.9071	465.774
142.72	529.314	4.90738	465.779
142.73	529.309	4.90767	465.784
142.74	529.303	4.90796	465.789
142.75	529.298	4.90825	465.793
142.76	529.293	4.90853	465.798
142.77	529.288	4.90882	465.803
142.78	529.283	4.90911	465.808
142.79	529.277	4.9094	465.813
142.8	529.272	4.90968	465.818
142.81	529.267	4.90997	465.823
142.82	529.262	4.91026	465.828
142.83	529.257	4.91055	465.833
142.84	529.252	4.91083	465.838
142.85	529.246	4.91112	465.843
142.86	529.241	4.91141	465.847
142.87	529.236	4.9117	465.852
142.88	529.231	4.91198	465.857
142.89	529.226	4.91227	465.862
142.9	529.22	4.91256	465.867
142.91	529.215	4.91284	465.872
142.92	529.21	4.91313	465.877
142.93	529.205	4.91342	465.882
142.94	529.2	4.91371	465.887
142.95	529.194	4.91399	465.892
142.96	529.189	4.91428	465.897
142.97	529.184	4.91457	465.902
142.98	529.179	4.91485	465.906
142.99	529.174	4.91514	465.911
143	529.168	4.91543	465.916
143.01	529.163	4.91571	465.921
143.02	529.158	4.916	465.926
143.03	529.153	4.91629	465.931
143.04	529.147	4.91657	465.936
143.05	529.142	4.91686	465.941
143.06	529.137	4.91715	465.946
143.07	529.132	4.91743	465.951
143.08	529.127	4.91772	465.956
143.09	529.121	4.91801	465.961
143.1	529.116	4.91829	465.965
143.11	529.111	4.91858	465.97
143.12	529.106	4.91886	465.975
143.13	529.101	4.91915	465.98
143.14	529.095	4.91944	465.985
143.15	529.09	4.91972	465.99
143.16	529.085	4.92001	465.995
143.17	529.08	4.9203	466
143.18	529.075	4.92058	466.005
143.19	529.069	4.92087	466.01
143.2	529.064	4.92115	466.015
143.21	529.059	4.92144	466.02
143.22	529.054	4.92173	466.024
143.23	529.049	4.92201	466.029
143.24	529.043	4.9223	466.034
143.25	529.038	4.92258	466.039
143.26	529.033	4.92287	466.044
143.27	529.028	4.92316	466.049
143.28	529.023	4.92344	466.054
143.29	529.017	4.92373	466.059
143.3	529.012	4.92401	466.064
143.31	529.007	4.9243	466.069
143.32	529.002	4.92458	466.074
143.33	528.996	4.92487	466.079
143.34	528.991	4.92516	466.084
143.35	528.986	4.92544	466.088
143.36	528.981	4.92573	466.093
143.37	528.976	4.92601	466.098
143.38	528.97	4.9263	466.103
143.39	528.965	4.92658	466.108
143.4	528.96	4.92687	466.113
143.41	528.955	4.92715	466.118
143.42	528.95	4.92744	466.123
143.43	528.944	4.92772	466.128
143.44	528.939	4.92801	466.133
143.45	528.934	4.92829	466.138
143.46	528.929	4.92858	466.143
143.47	528.924	4.92887	466.148
143.48	528.918	4.92915	466.153
143.49	528.913	4.92944	466.157
143.5	528.908	4.92972	466.162
143.51	528.903	4.93001	466.167
143.52	528.897	4.93029	466.172
143.53	528.892	4.93058	466.177
143.54	528.887	4.93086	466.182
143.55	528.882	4.93115	466.187
143.56	528.877	4.93143	466.192
143.57	528.871	4.93171	466.197
143.58	528.866	4.932	466.202
143.59	528.861	4.93228	466.207
143.6	528.856	4.93257	466.212
143.61	528.851	4.93285	466.217
143.62	528.845	4.93314	466.222
143.63	528.84	4.93342	466.227
143.64	528.835	4.93371	466.231
143.65	528.83	4.93399	466.236
143.66	528.824	4.93428	466.241
143.67	528.819	4.93456	466.246
143.68	528.814	4.93484	466.251
143.69	528.809	4.93513	466.256
143.7	528.804	4.93541	466.261
143.71	528.798	4.9357	466.266
143.72	528.793	4.93598	466.271
143.73	528.788	4.93627	466.276
143.74	528.783	4.93655	466.281
143.75	528.777	4.93683	466.286
143.76	528.772	4.93712	466.291
143.77	528.767	4.9374	466.296
143.78	528.762	4.93769	466.301
143.79	528.757	4.93797	466.305
143.8	528.751	4.93825	466.31
143.81	528.746	4.93854	466.315
143.82	528.741	4.93882	466.32
143.83	528.736	4.93911	466.325
143.84	528.73	4.93939	466.33
143.85	528.725	4.93967	466.335
143.86	528.72	4.93996	466.34
143.87	528.715	4.94024	466.345
143.88	528.71	4.94053	466.35
143.89	528.704	4.94081	466.355
143.9	528.699	4.94109	466.36
143.91	528.694	4.94138	466.365
143.92	528.689	4.94166	466.37
143.93	528.683	4.94194	466.375
143.94	528.678	4.94223	466.38
143.95	528.673	4.94251	466.385
143.96	528.668	4.94279	466.389
143.97	528.663	4.94308	466.394
143.98	528.657	4.94336	466.399
143.99	528.652	4.94364	466.404
144	528.647	4.94393	466.409
144.01	528.642	4.94421	466.414
144.02	528.636	4.94449	466.419
144.03	528.631	4.94478	466.424
144.04	528.626	4.94506	466.429
144.05	528.621	4.94534	466.434
144.06	528.615	4.94563	466.439
144.07	528.61	4.94591	466.444
144.08	528.605	4.94619	466.449
144.09	528.6	4.94647	466.454
144.1	528.595	4.94676	466.459
144.11	528.589	4.94704	466.464
144.12	528.584	4.94732	466.469
144.13	528.579	4.94761	466.474
144.14	528.574	4.94789	466.478
144.15	528.568	4.94817	466.483
144.16	528.563	4.94845	466.488
144.17	528.558	4.94874	466.493
144.18	528.553	4.94902	466.498
144.19	528.547	4.9493	466.503
144.2	528.542	4.94958	466.508
144.21	528.537	4.94987	466.513
144.22	528.532	4.95015	466.518
144.23	528.527	4.95043	466.523
144.24	528.521	4.95071	466.528
144.25	528.516	4.951	466.533
144.26	528.511	4.95128	466.538
144.27	528.506	4.95156	466.543
144.28	528.5	4.95184	466.548
144.29	528.495	4.95213	466.553
144.3	528.49	4.95241	466.558
144.31	528.485	4.95269	466.563
144.32	528.479	4.95297	466.568
144.33	528.474	4.95325	466.573
144.34	528.469	4.95354	466.578
144.35	528.464	4.95382	466.582
144.36	528.458	4.9541	466.587
144.37	528.453	4.95438	466.592
144.38	528.448	4.95466	466.597
144.39	528.443	4.95495	466.602
144.4	528.438	4.95523	466.607
144.41	528.432	4.95551	466.612
144.42	528.427	4.95579	466.617
144.43	528.422	4.95607	466.622
144.44	528.417	4.95636	466.627
144.45	528.411	4.95664	466.632
144.46	528.406	4.95692	466.637
144.47	528.401	4.9572	466.642
144.48	528.396	4.95748	466.647
144.49	528.39	4.95776	466.652
144.5	528.385	4.95804	466.657
144.51	528.38	4.95833	466.662
144.52	528.375	4.95861	466.667
144.53	528.369	4.95889	466.672
144.54	528.364	4.95917	466.677
144.55	528.359	4.95945	466.682
144.56	528.354	4.95973	466.687
144.57	528.348	4.96001	466.692
144.58	528.343	4.9603	466.696
144.59	528.338	4.96058	466.701
144.6	528.333	4.96086	466.706
144.61	528.328	4.96114	466.711
144.62	528.322	4.96142	466.716
144.63	528.317	4.9617	466.721
144.64	528.312	4.96198	466.726
144.65	528.307	4.96226	466.731
144.66	528.301	4.96254	466.736
144.67	528.296	4.96282	466.741
144.68	528.291	4.96311	466.746
144.69	528.286	4.96339	466.751
144.7	528.28	4.96367	466.756
144.71	528.275	4.96395	466.761
144.72	528.27	4.96423	466.766
144.73	528.265	4.96451	466.771
144.74	528.259	4.96479	466.776
144.75	528.254	4.96507	466.781
144.76	528.249	4.96535	466.786
144.77	528.244	4.96563	466.791
144.78	528.238	4.96591	466.796
144.79	528.233	4.96619	466.801
144.8	528.228	4.96647	466.806
144.81	528.223	4.96675	466.811
144.82	528.217	4.96703	466.816
144.83	528.212	4.96731	466.821
144.84	528.207	4.96759	466.826
144.85	528.202	4.96787	466.831
144.86	528.196	4.96815	466.835
144.87	528.191	4.96843	466.84
144.88	528.186	4.96871	466.845
144.89	528.181	4.96899	466.85
144.9	528.175	4.96927	466.855
144.91	528.17	4.96955	466.86
144.92	528.165	4.96983	466.865
144.93	528.16	4.97011	466.87
144.94	528.154	4.97039	466.875
144.95	528.149	4.97067	466.88
144.96	528.144	4.97095	466.885
144.97	528.139	4.97123	466.89
144.98	528.133	4.97151	466.895
144.99	528.128	4.97179	466.9
145	528.123	4.97207	466.905
145.01	528.118	4.97235	466.91
145.02	528.112	4.97263	466.915
145.03	528.107	4.97291	466.92
145.04	528.102	4.97319	466.925
145.05	528.097	4.97347	466.93
145.06	528.091	4.97375	466.935
145.07	528.086	4.97403	466.94
145.08	528.081	4.97431	466.945
145.09	528.076	4.97459	466.95
145.1	528.07	4.97487	466.955
145.11	528.065	4.97515	466.96
145.12	528.06	4.97543	466.965
145.13	528.055	4.97571	466.97
145.14	528.049	4.97598	466.975
145.15	528.044	4.97626	466.98
145.16	528.039	4.97654	466.985
145.17	528.034	4.97682	466.99
145.18	528.028	4.9771	466.995
145.19	528.023	4.97738	467
145.2	528.018	4.97766	467.005
145.21	528.013	4.97794	467.01
145.22	528.007	4.97822	467.015
145.23	528.002	4.9785	467.019
145.24	527.997	4.97877	467.024
145.25	527.992	4.97905	467.029
145.26	527.986	4.97933	467.034
145.27	527.981	4.97961	467.039
145.28	527.976	4.97989	467.044
145.29	527.97	4.98017	467.049
145.3	527.965	4.98045	467.054
145.31	527.96	4.98072	467.059
145.32	527.955	4.981	467.064
145.33	527.949	4.98128	467.069
145.34	527.944	4.98156	467.074
145.35	527.939	4.98184	467.079
145.36	527.934	4.98212	467.084
145.37	527.928	4.9824	467.089
145.38	527.923	4.98267	467.094
145.39	527.918	4.98295	467.099
145.4	527.913	4.98323	467.104
145.41	527.907	4.98351	467.109
145.42	527.902	4.98379	467.114
145.43	527.897	4.98406	467.119
145.44	527.892	4.98434	467.124
145.45	527.886	4.98462	467.129
145.46	527.881	4.9849	467.134
145.47	527.876	4.98518	467.139
145.48	527.871	4.98545	467.144
145.49	527.865	4.98573	467.149
145.5	527.86	4.98601	467.154
145.51	527.855	4.98629	467.159
145.52	527.849	4.98657	467.164
145.53	527.844	4.98684	467.169
145.54	527.839	4.98712	467.174
145.55	527.834	4.9874	467.179
145.56	527.828	4.98768	467.184
145.57	527.823	4.98795	467.189
145.58	527.818	4.98823	467.194
145.59	527.813	4.98851	467.199
145.6	527.807	4.98879	467.204
145.61	527.802	4.98906	467.209
145.62	527.797	4.98934	467.214
145.63	527.792	4.98962	467.219
145.64	527.786	4.9899	467.224
145.65	527.781	4.99017	467.229
145.66	527.776	4.99045	467.234
145.67	527.77	4.99073	467.239
145.68	527.765	4.991	467.244
145.69	527.76	4.99128	467.249
145.7	527.755	4.99156	467.254
145.71	527.749	4.99184	467.259
145.72	527.744	4.99211	467.264
145.73	527.739	4.99239	467.269
145.74	527.734	4.99267	467.274
145.75	527.728	4.99294	467.279
145.76	527.723	4.99322	467.284
145.77	527.718	4.9935	467.289
145.78	527.713	4.99377	467.294
145.79	527.707	4.99405	467.299
145.8	527.702	4.99433	467.304
145.81	527.697	4.9946	467.309
145.82	527.691	4.99488	467.314
145.83	527.686	4.99516	467.319
145.84	527.681	4.99543	467.324
145.85	527.676	4.99571	467.329
145.86	527.67	4.99599	467.334
145.87	527.665	4.99626	467.339
145.88	527.66	4.99654	467.344
145.89	527.655	4.99682	467.349
145.9	527.649	4.99709	467.354
145.91	527.644	4.99737	467.359
145.92	527.639	4.99765	467.364
145.93	527.633	4.99792	467.369
145.94	527.628	4.9982	467.374
145.95	527.623	4.99847	467.379
145.96	527.618	4.99875	467.384
145.97	527.612	4.99903	467.389
145.98	527.607	4.9993	467.394
145.99	527.602	4.99958	467.399
146	527.596	4.99985	467.404
146.01	527.591	5.00013	467.409
146.02	527.586	5.00041	467.414
146.03	527.581	5.00068	467.419
146.04	527.575	5.00096	467.424
146.05	527.57	5.00123	467.429
146.06	527.565	5.00151	467.434
146.07	527.56	5.00178	467.439
146.08	527.554	5.00206	467.444
146.09	527.549	5.00234	467.449
146.1	527.544	5.00261	467.454
146.11	527.538	5.00289	467.459
146.12	527.533	5.00316	467.464
146.13	527.528	5.00344	467.469
146.14	527.523	5.00371	467.474
146.15	527.517	5.00399	467.479
146.16	527.512	5.00426	467.484
146.17	527.507	5.00454	467.489
146.18	527.501	5.00481	467.494
146.19	527.496	5.00509	467.499
146.2	527.491	5.00537	467.504
146.21	527.486	5.00564	467.509
146.22	527.48	5.00592	467.514
146.23	527.475	5.00619	467.519
146.24	527.47	5.00647	467.524
146.25	527.465	5.00674	467.529
146.26	527.459	5.00702	467.534
146.27	527.454	5.00729	467.539
146.28	527.449	5.00757	467.544
146.29	527.443	5.00784	467.549
146.3	527.438	5.00812	467.554
146.31	527.433	5.00839	467.559
146.32	527.428	5.00867	467.564
146.33	527.422	5.00894	467.569
146.34	527.417	5.00921	467.574
146.35	527.412	5.00949	467.579
146.36	527.406	5.00976	467.584
146.37	527.401	5.01004	467.589
146.38	527.396	5.01031	467.594
146.39	527.391	5.01059	467.599
146.4	527.385	5.01086	467.604
146.41	527.38	5.01114	467.609
146.42	527.375	5.01141	467.614
146.43	527.369	5.01168	467.619
146.44	527.364	5.01196	467.624
146.45	527.359	5.01223	467.629
146.46	527.354	5.01251	467.634
146.47	527.348	5.01278	467.639
146.48	527.343	5.01306	467.644
146.49	527.338	5.01333	467.649
146.5	527.332	5.0136	467.654
146.51	527.327	5.01388	467.659
146.52	527.322	5.01415	467.664
146.53	527.317	5.01443	467.669
146.54	527.311	5.0147	467.674
146.55	527.306	5.01497	467.679
146.56	527.301	5.01525	467.684
146.57	527.295	5.01552	467.689
146.58	527.29	5.0158	467.694
146.59	527.285	5.01607	467.699
146.6	527.28	5.01634	467.704
146.61	527.274	5.01662	467.709
146.62	527.269	5.01689	467.714
146.63	527.264	5.01716	467.719
146.64	527.258	5.01744	467.724
146.65	527.253	5.01771	467.729
146.66	527.248	5.01798	467.734
146.67	527.242	5.01826	467.739
146.68	527.237	5.01853	467.744
146.69	527.232	5.0188	467.749
146.7	527.227	5.01908	467.754
146.71	527.221	5.01935	467.759
146.72	527.216	5.01962	467.764
146.73	527.211	5.0199	467.769
146.74	527.205	5.02017	467.774
146.75	527.2	5.02044	467.779
146.76	527.195	5.02072	467.784
146.77	527.19	5.02099	467.789
146.78	527.184	5.02126	467.794
146.79	527.179	5.02154	467.8
146.8	527.174	5.02181	467.805
146.81	527.168	5.02208	467.81
146.82	527.163	5.02235	467.815
146.83	527.158	5.02263	467.82
146.84	527.152	5.0229	467.825
146.85	527.147	5.02317	467.83
146.86	527.142	5.02345	467.835
146.87	527.137	5.02372	467.84
146.88	527.131	5.02399	467.845
146.89	527.126	5.02426	467.85
146.9	527.121	5.02454	467.855
146.91	527.115	5.02481	467.86
146.92	527.11	5.02508	467.865
146.93	527.105	5.02535	467.87
146.94	527.1	5.02563	467.875
146.95	527.094	5.0259	467.88
146.96	527.089	5.02617	467.885
146.97	527.084	5.02644	467.89
146.98	527.078	5.02672	467.895
146.99	527.073	5.02699	467.9
147	527.068	5.02726	467.905
147.01	527.062	5.02753	467.91
147.02	527.057	5.0278	467.915
147.03	527.052	5.02808	467.92
147.04	527.047	5.02835	467.925
147.05	527.041	5.02862	467.93
147.06	527.036	5.02889	467.935
147.07	527.031	5.02916	467.94
147.08	527.025	5.02944	467.945
147.09	527.02	5.02971	467.95
147.1	527.015	5.02998	467.955
147.11	527.009	5.03025	467.96
147.12	527.004	5.03052	467.965
147.13	526.999	5.03079	467.97
147.14	526.994	5.03107	467.975
147.15	526.988	5.03134	467.98
147.16	526.983	5.03161	467.985
147.17	526.978	5.03188	467.991
147.18	526.972	5.03215	467.996
147.19	526.967	5.03242	468.001
147.2	526.962	5.03269	468.006
147.21	526.956	5.03297	468.011
147.22	526.951	5.03324	468.016
147.23	526.946	5.03351	468.021
147.24	526.94	5.03378	468.026
147.25	526.935	5.03405	468.031
147.26	526.93	5.03432	468.036
147.27	526.925	5.03459	468.041
147.28	526.919	5.03486	468.046
147.29	526.914	5.03514	468.051
147.3	526.909	5.03541	468.056
147.31	526.903	5.03568	468.061
147.32	526.898	5.03595	468.066
147.33	526.893	5.03622	468.071
147.34	526.887	5.03649	468.076
147.35	526.882	5.03676	468.081
147.36	526.877	5.03703	468.086
147.37	526.871	5.0373	468.091
147.38	526.866	5.03757	468.096
147.39	526.861	5.03784	468.101
147.4	526.856	5.03811	468.106
147.41	526.85	5.03839	468.111
147.42	526.845	5.03866	468.116
147.43	526.84	5.03893	468.121
147.44	526.834	5.0392	468.126
147.45	526.829	5.03947	468.132
147.46	526.824	5.03974	468.137
147.47	526.818	5.04001	468.142
147.48	526.813	5.04028	468.147
147.49	526.808	5.04055	468.152
147.5	526.802	5.04082	468.157
147.51	526.797	5.04109	468.162
147.52	526.792	5.04136	468.167
147.53	526.787	5.04163	468.172
147.54	526.781	5.0419	468.177
147.55	526.776	5.04217	468.182
147.56	526.771	5.04244	468.187
147.57	526.765	5.04271	468.192
147.58	526.76	5.04298	468.197
147.59	526.755	5.04325	468.202
147.6	526.749	5.04352	468.207
147.61	526.744	5.04379	468.212
147.62	526.739	5.04406	468.217
147.63	526.733	5.04433	468.222
147.64	526.728	5.0446	468.227
147.65	526.723	5.04487	468.232
147.66	526.717	5.04514	468.237
147.67	526.712	5.04541	468.242
147.68	526.707	5.04568	468.248
147.69	526.702	5.04595	468.253
147.7	526.696	5.04621	468.258
147.71	526.691	5.04648	468.263
147.72	526.686	5.04675	468.268
147.73	526.68	5.04702	468.273
147.74	526.675	5.04729	468.278
147.75	526.67	5.04756	468.283
147.76	526.664	5.04783	468.288
147.77	526.659	5.0481	468.293
147.78	526.654	5.04837	468.298
147.79	526.648	5.04864	468.303
147.8	526.643	5.04891	468.308
147.81	526.638	5.04918	468.313
147.82	526.632	5.04945	468.318
147.83	526.627	5.04971	468.323
147.84	526.622	5.04998	468.328
147.85	526.616	5.05025	468.333
147.86	526.611	5.05052	468.338
147.87	526.606	5.05079	468.343
147.88	526.6	5.05106	468.348
147.89	526.595	5.05133	468.354
147.9	526.59	5.0516	468.359
147.91	526.585	5.05186	468.364
147.92	526.579	5.05213	468.369
147.93	526.574	5.0524	468.374
147.94	526.569	5.05267	468.379
147.95	526.563	5.05294	468.384
147.96	526.558	5.05321	468.389
147.97	526.553	5.05347	468.394
147.98	526.547	5.05374	468.399
147.99	526.542	5.05401	468.404
148	526.537	5.05428	468.409
148.01	526.531	5.05455	468.414
148.02	526.526	5.05482	468.419
148.03	526.521	5.05508	468.424
148.04	526.515	5.05535	468.429
148.05	526.51	5.05562	468.434
148.06	526.505	5.05589	468.439
148.07	526.499	5.05616	468.444
148.08	526.494	5.05642	468.45
148.09	526.489	5.05669	468.455
148.1	526.483	5.05696	468.46
148.11	526.478	5.05723	468.465
148.12	526.473	5.0575	468.47
148.13	526.467	5.05776	468.475
148.14	526.462	5.05803	468.48
148.15	526.457	5.0583	468.485
148.16	526.451	5.05857	468.49
148.17	526.446	5.05883	468.495
148.18	526.441	5.0591	468.5
148.19	526.435	5.05937	468.505
148.2	526.43	5.05964	468.51
148.21	526.425	5.0599	468.515
148.22	526.419	5.06017	468.52
148.23	526.414	5.06044	468.525
148.24	526.409	5.06071	468.53
148.25	526.403	5.06097	468.536
148.26	526.398	5.06124	468.541
148.27	526.393	5.06151	468.546
148.28	526.387	5.06178	468.551
148.29	526.382	5.06204	468.556
148.3	526.377	5.06231	468.561
148.31	526.372	5.06258	468.566
148.32	526.366	5.06284	468.571
148.33	526.361	5.06311	468.576
148.34	526.356	5.06338	468.581
148.35	526.35	5.06364	468.586
148.36	526.345	5.06391	468.591
148.37	526.34	5.06418	468.596
148.38	526.334	5.06444	468.601
148.39	526.329	5.06471	468.606
148.4	526.324	5.06498	468.611
148.41	526.318	5.06524	468.617
148.42	526.313	5.06551	468.622
148.43	526.308	5.06578	468.627
148.44	526.302	5.06604	468.632
148.45	526.297	5.06631	468.637
148.46	526.292	5.06658	468.642
148.47	526.286	5.06684	468.647
148.48	526.281	5.06711	468.652
148.49	526.276	5.06738	468.657
148.5	526.27	5.06764	468.662
148.51	526.265	5.06791	468.667
148.52	526.26	5.06817	468.672
148.53	526.254	5.06844	468.677
148.54	526.249	5.06871	468.682
148.55	526.244	5.06897	468.687
148.56	526.238	5.06924	468.693
148.57	526.233	5.0695	468.698
148.58	526.228	5.06977	468.703
148.59	526.222	5.07004	468.708
148.6	526.217	5.0703	468.713
148.61	526.212	5.07057	468.718
148.62	526.206	5.07083	468.723
148.63	526.201	5.0711	468.728
148.64	526.196	5.07137	468.733
148.65	526.19	5.07163	468.738
148.66	526.185	5.0719	468.743
148.67	526.179	5.07216	468.748
148.68	526.174	5.07243	468.753
148.69	526.169	5.07269	468.758
148.7	526.163	5.07296	468.764
148.71	526.158	5.07322	468.769
148.72	526.153	5.07349	468.774
148.73	526.147	5.07376	468.779
148.74	526.142	5.07402	468.784
148.75	526.137	5.07429	468.789
148.76	526.131	5.07455	468.794
148.77	526.126	5.07482	468.799
148.78	526.121	5.07508	468.804
148.79	526.115	5.07535	468.809
148.8	526.11	5.07561	468.814
148.81	526.105	5.07588	468.819
148.82	526.099	5.07614	468.824
148.83	526.094	5.07641	468.83
148.84	526.089	5.07667	468.835
148.85	526.083	5.07694	468.84
148.86	526.078	5.0772	468.845
148.87	526.073	5.07747	468.85
148.88	526.067	5.07773	468.855
148.89	526.062	5.078	468.86
148.9	526.057	5.07826	468.865
148.91	526.051	5.07852	468.87
148.92	526.046	5.07879	468.875
148.93	526.041	5.07905	468.88
148.94	526.035	5.07932	468.885
148.95	526.03	5.07958	468.89
148.96	526.025	5.07985	468.896
148.97	526.019	5.08011	468.901
148.98	526.014	5.08038	468.906
148.99	526.009	5.08064	468.911
149	526.003	5.0809	468.916
149.01	525.998	5.08117	468.921
149.02	525.993	5.08143	468.926
149.03	525.987	5.0817	468.931
149.04	525.982	5.08196	468.936
149.05	525.976	5.08223	468.941
149.06	525.971	5.08249	468.946
149.07	525.966	5.08275	468.951
149.08	525.96	5.08302	468.957
149.09	525.955	5.08328	468.962
149.1	525.95	5.08354	468.967
149.11	525.944	5.08381	468.972
149.12	525.939	5.08407	468.977
149.13	525.934	5.08434	468.982
149.14	525.928	5.0846	468.987
149.15	525.923	5.08486	468.992
149.16	525.918	5.08513	468.997
149.17	525.912	5.08539	469.002
149.18	525.907	5.08565	469.007
149.19	525.902	5.08592	469.012
149.2	525.896	5.08618	469.018
149.21	525.891	5.08644	469.023
149.22	525.886	5.08671	469.028
149.23	525.88	5.08697	469.033
149.24	525.875	5.08723	469.038
149.25	525.87	5.0875	469.043
149.26	525.864	5.08776	469.048
149.27	525.859	5.08802	469.053
149.28	525.853	5.08829	469.058
149.29	525.848	5.08855	469.063
149.3	525.843	5.08881	469.068
