t	S	I	R
88.46	290.962	92.233	616.805
88.47	290.909	92.1945	616.897
88.48	290.855	92.1559	616.989
88.49	290.802	92.1174	617.081
88.5	290.748	92.0789	617.173
88.51	290.694	92.0403	617.265
88.52	290.641	92.0018	617.357
88.53	290.588	91.9633	617.449
88.54	290.534	91.9248	617.541
88.55	290.481	91.8863	617.633
88.56	290.427	91.8478	617.725
88.57	290.374	91.8093	617.817
88.58	290.321	91.7708	617.909
88.59	290.267	91.7323	618
88.6	290.214	91.6938	618.092
88.61	290.161	91.6554	618.184
88.62	290.108	91.6169	618.275
88.63	290.055	91.5784	618.367
88.64	290.002	91.54	618.458
88.65	289.949	91.5016	618.55
88.66	289.895	91.4631	618.641
88.67	289.842	91.4247	618.733
88.68	289.79	91.3863	618.824
88.69	289.737	91.3479	618.916
88.7	289.684	91.3094	619.007
88.71	289.631	91.271	619.098
88.72	289.578	91.2326	619.189
88.73	289.525	91.1943	619.281
88.74	289.472	91.1559	619.372
88.75	289.42	91.1175	619.463
88.76	289.367	91.0791	619.554
88.77	289.314	91.0408	619.645
88.78	289.262	91.0024	619.736
88.79	289.209	90.964	619.827
88.8	289.156	90.9257	619.918
88.81	289.104	90.8874	620.009
88.82	289.051	90.849	620.1
88.83	288.999	90.8107	620.191
88.84	288.946	90.7724	620.281
88.85	288.894	90.7341	620.372
88.86	288.841	90.6958	620.463
88.87	288.789	90.6575	620.554
88.88	288.737	90.6192	620.644
88.89	288.684	90.5809	620.735
88.9	288.632	90.5426	620.825
88.91	288.58	90.5044	620.916
88.92	288.528	90.4661	621.006
88.93	288.475	90.4278	621.097
88.94	288.423	90.3896	621.187
88.95	288.371	90.3513	621.277
88.96	288.319	90.3131	621.368
88.97	288.267	90.2749	621.458
88.98	288.215	90.2366	621.548
88.99	288.163	90.1984	621.639
89	288.111	90.1602	621.729
89.01	288.059	90.122	621.819
89.02	288.007	90.0838	621.909
89.03	287.955	90.0456	621.999
89.04	287.904	90.0074	622.089
89.05	287.852	89.9693	622.179
89.06	287.8	89.9311	622.269
89.07	287.748	89.8929	622.359
89.08	287.696	89.8548	622.449
89.09	287.645	89.8166	622.539
89.1	287.593	89.7785	622.628
89.11	287.542	89.7404	622.718
89.12	287.49	89.7022	622.808
89.13	287.438	89.6641	622.898
89.14	287.387	89.626	622.987
89.15	287.335	89.5879	623.077
89.16	287.284	89.5498	623.166
89.17	287.232	89.5117	623.256
89.18	287.181	89.4736	623.345
89.19	287.13	89.4355	623.435
89.2	287.078	89.3975	623.524
89.21	287.027	89.3594	623.614
89.22	286.976	89.3213	623.703
89.23	286.925	89.2833	623.792
89.24	286.873	89.2452	623.881
89.25	286.822	89.2072	623.971
89.26	286.771	89.1692	624.06
89.27	286.72	89.1312	624.149
89.28	286.669	89.0931	624.238
89.29	286.618	89.0551	624.327
89.3	286.567	89.0171	624.416
89.31	286.516	88.9791	624.505
89.32	286.465	88.9412	624.594
89.33	286.414	88.9032	624.683
89.34	286.363	88.8652	624.772
89.35	286.312	88.8272	624.861
89.36	286.261	88.7893	624.95
89.37	286.21	88.7513	625.038
89.38	286.16	88.7134	625.127
89.39	286.109	88.6754	625.216
89.4	286.058	88.6375	625.304
89.41	286.007	88.5996	625.393
89.42	285.957	88.5617	625.482
89.43	285.906	88.5238	625.57
89.44	285.855	88.4859	625.659
89.45	285.805	88.448	625.747
89.46	285.754	88.4101	625.836
89.47	285.704	88.3722	625.924
89.48	285.653	88.3343	626.012
89.49	285.603	88.2965	626.101
89.5	285.553	88.2586	626.189
89.51	285.502	88.2208	626.277
89.52	285.452	88.1829	626.365
89.53	285.401	88.1451	626.453
89.54	285.351	88.1073	626.542
89.55	285.301	88.0695	626.63
89.56	285.251	88.0316	626.718
89.57	285.2	87.9938	626.806
89.58	285.15	87.956	626.894
89.59	285.1	87.9183	626.982
89.6	285.05	87.8805	627.069
89.61	285	87.8427	627.157
89.62	284.95	87.8049	627.245
89.63	284.9	87.7672	627.333
89.64	284.85	87.7294	627.421
89.65	284.8	87.6917	627.508
89.66	284.75	87.6539	627.596
89.67	284.7	87.6162	627.684
89.68	284.65	87.5785	627.771
89.69	284.6	87.5408	627.859
89.7	284.551	87.5031	627.946
89.71	284.501	87.4654	628.034
89.72	284.451	87.4277	628.121
89.73	284.401	87.39	628.209
89.74	284.352	87.3523	628.296
89.75	284.302	87.3146	628.383
89.76	284.252	87.277	628.471
89.77	284.203	87.2393	628.558
89.78	284.153	87.2017	628.645
89.79	284.104	87.164	628.732
89.8	284.054	87.1264	628.819
89.81	284.005	87.0888	628.906
89.82	283.955	87.0512	628.994
89.83	283.906	87.0136	629.081
89.84	283.856	86.976	629.168
89.85	283.807	86.9384	629.255
89.86	283.758	86.9008	629.341
89.87	283.708	86.8632	629.428
89.88	283.659	86.8256	629.515
89.89	283.61	86.7881	629.602
89.9	283.561	86.7505	629.689
89.91	283.512	86.713	629.775
89.92	283.462	86.6754	629.862
89.93	283.413	86.6379	629.949
89.94	283.364	86.6004	630.035
89.95	283.315	86.5628	630.122
89.96	283.266	86.5253	630.209
89.97	283.217	86.4878	630.295
89.98	283.168	86.4503	630.381
89.99	283.119	86.4129	630.468
90	283.07	86.3754	630.554
90.01	283.021	86.3379	630.641
90.02	282.973	86.3005	630.727
90.03	282.924	86.263	630.813
90.04	282.875	86.2256	630.899
90.05	282.826	86.1881	630.986
90.06	282.777	86.1507	631.072
90.07	282.729	86.1133	631.158
90.08	282.68	86.0758	631.244
90.09	282.631	86.0384	631.33
90.1	282.583	86.001	631.416
90.11	282.534	85.9636	631.502
90.12	282.486	85.9263	631.588
90.13	282.437	85.8889	631.674
90.14	282.389	85.8515	631.76
90.15	282.34	85.8142	631.846
90.16	282.292	85.7768	631.931
90.17	282.243	85.7395	632.017
90.18	282.195	85.7021	632.103
90.19	282.147	85.6648	632.189
90.2	282.098	85.6275	632.274
90.21	282.05	85.5902	632.36
90.22	282.002	85.5529	632.445
90.23	281.954	85.5156	632.531
90.24	281.905	85.4783	632.616
90.25	281.857	85.441	632.702
90.26	281.809	85.4037	632.787
90.27	281.761	85.3665	632.873
90.28	281.713	85.3292	632.958
90.29	281.665	85.292	633.043
90.3	281.617	85.2547	633.129
90.31	281.569	85.2175	633.214
90.32	281.521	85.1803	633.299
90.33	281.473	85.1431	633.384
90.34	281.425	85.1059	633.469
90.35	281.377	85.0687	633.554
90.36	281.329	85.0315	633.639
90.37	281.281	84.9943	633.724
90.38	281.234	84.9571	633.809
90.39	281.186	84.9199	633.894
90.4	281.138	84.8828	633.979
90.41	281.09	84.8456	634.064
90.42	281.043	84.8085	634.149
90.43	280.995	84.7714	634.234
90.44	280.947	84.7342	634.318
90.45	280.9	84.6971	634.403
90.46	280.852	84.66	634.488
90.47	280.805	84.6229	634.572
90.48	280.757	84.5858	634.657
90.49	280.71	84.5487	634.742
90.5	280.662	84.5117	634.826
90.51	280.615	84.4746	634.911
90.52	280.567	84.4375	634.995
90.53	280.52	84.4005	635.079
90.54	280.473	84.3634	635.164
90.55	280.425	84.3264	635.248
90.56	280.378	84.2894	635.332
90.57	280.331	84.2524	635.417
90.58	280.284	84.2154	635.501
90.59	280.237	84.1783	635.585
90.6	280.189	84.1414	635.669
90.61	280.142	84.1044	635.753
90.62	280.095	84.0674	635.837
90.63	280.048	84.0304	635.922
90.64	280.001	83.9935	636.006
90.65	279.954	83.9565	636.089
90.66	279.907	83.9196	636.173
90.67	279.86	83.8826	636.257
90.68	279.813	83.8457	636.341
90.69	279.766	83.8088	636.425
90.7	279.719	83.7719	636.509
90.71	279.673	83.735	636.593
90.72	279.626	83.6981	636.676
90.73	279.579	83.6612	636.76
90.74	279.532	83.6243	636.844
90.75	279.485	83.5875	636.927
90.76	279.439	83.5506	637.011
90.77	279.392	83.5138	637.094
90.78	279.345	83.4769	637.178
90.79	279.299	83.4401	637.261
90.8	279.252	83.4033	637.345
90.81	279.206	83.3664	637.428
90.82	279.159	83.3296	637.511
90.83	279.113	83.2928	637.595
90.84	279.066	83.256	637.678
90.85	279.02	83.2193	637.761
90.86	278.973	83.1825	637.844
90.87	278.927	83.1457	637.927
90.88	278.88	83.109	638.011
90.89	278.834	83.0722	638.094
90.9	278.788	83.0355	638.177
90.91	278.742	82.9987	638.26
90.92	278.695	82.962	638.343
90.93	278.649	82.9253	638.426
90.94	278.603	82.8886	638.509
90.95	278.557	82.8519	638.591
90.96	278.511	82.8152	638.674
90.97	278.464	82.7785	638.757
90.98	278.418	82.7419	638.84
90.99	278.372	82.7052	638.922
91	278.326	82.6685	639.005
91.01	278.28	82.6319	639.088
91.02	278.234	82.5953	639.17
91.03	278.188	82.5586	639.253
91.04	278.142	82.522	639.336
91.05	278.097	82.4854	639.418
91.06	278.051	82.4488	639.5
91.07	278.005	82.4122	639.583
91.08	277.959	82.3756	639.665
91.09	277.913	82.3391	639.748
91.1	277.868	82.3025	639.83
91.11	277.822	82.2659	639.912
91.12	277.776	82.2294	639.994
91.13	277.73	82.1928	640.077
91.14	277.685	82.1563	640.159
91.15	277.639	82.1198	640.241
91.16	277.594	82.0833	640.323
91.17	277.548	82.0468	640.405
91.18	277.503	82.0103	640.487
91.19	277.457	81.9738	640.569
91.2	277.412	81.9373	640.651
91.21	277.366	81.9008	640.733
91.22	277.321	81.8644	640.815
91.23	277.275	81.8279	640.897
91.24	277.23	81.7915	640.979
91.25	277.185	81.755	641.06
91.26	277.139	81.7186	641.142
91.27	277.094	81.6822	641.224
91.28	277.049	81.6458	641.305
91.29	277.004	81.6094	641.387
91.3	276.958	81.573	641.469
91.31	276.913	81.5366	641.55
91.32	276.868	81.5002	641.632
91.33	276.823	81.4639	641.713
91.34	276.778	81.4275	641.795
91.35	276.733	81.3912	641.876
91.36	276.688	81.3548	641.957
91.37	276.643	81.3185	642.039
91.38	276.598	81.2822	642.12
91.39	276.553	81.2459	642.201
91.4	276.508	81.2096	642.282
91.41	276.463	81.1733	642.364
91.42	276.418	81.137	642.445
91.43	276.373	81.1007	642.526
91.44	276.329	81.0644	642.607
91.45	276.284	81.0282	642.688
91.46	276.239	80.9919	642.769
91.47	276.194	80.9557	642.85
91.48	276.15	80.9195	642.931
91.49	276.105	80.8832	643.012
91.5	276.06	80.847	643.093
91.51	276.016	80.8108	643.173
91.52	275.971	80.7746	643.254
91.53	275.927	80.7384	643.335
91.54	275.882	80.7023	643.416
91.55	275.837	80.6661	643.496
91.56	275.793	80.6299	643.577
91.57	275.749	80.5938	643.658
91.58	275.704	80.5577	643.738
91.59	275.66	80.5215	643.819
91.6	275.615	80.4854	643.899
91.61	275.571	80.4493	643.98
91.62	275.527	80.4132	644.06
91.63	275.482	80.3771	644.141
91.64	275.438	80.341	644.221
91.65	275.394	80.3049	644.301
91.66	275.35	80.2689	644.381
91.67	275.305	80.2328	644.462
91.68	275.261	80.1967	644.542
91.69	275.217	80.1607	644.622
91.7	275.173	80.1247	644.702
91.71	275.129	80.0887	644.782
91.72	275.085	80.0526	644.862
91.73	275.041	80.0166	644.942
91.74	274.997	79.9806	645.022
91.75	274.953	79.9447	645.102
91.76	274.909	79.9087	645.182
91.77	274.865	79.8727	645.262
91.78	274.821	79.8368	645.342
91.79	274.777	79.8008	645.422
91.8	274.733	79.7649	645.502
91.81	274.69	79.7289	645.581
91.82	274.646	79.693	645.661
91.83	274.602	79.6571	645.741
91.84	274.558	79.6212	645.82
91.85	274.515	79.5853	645.9
91.86	274.471	79.5494	645.98
91.87	274.427	79.5135	646.059
91.88	274.384	79.4777	646.139
91.89	274.34	79.4418	646.218
91.9	274.297	79.406	646.297
91.91	274.253	79.3701	646.377
91.92	274.21	79.3343	646.456
91.93	274.166	79.2985	646.535
91.94	274.123	79.2627	646.615
91.95	274.079	79.2269	646.694
91.96	274.036	79.1911	646.773
91.97	273.992	79.1553	646.852
91.98	273.949	79.1195	646.931
91.99	273.906	79.0838	647.011
92	273.862	79.048	647.09
92.01	273.819	79.0123	647.169
92.02	273.776	78.9765	647.248
92.03	273.733	78.9408	647.327
92.04	273.689	78.9051	647.406
92.05	273.646	78.8694	647.484
92.06	273.603	78.8337	647.563
92.07	273.56	78.798	647.642
92.08	273.517	78.7623	647.721
92.09	273.474	78.7266	647.8
92.1	273.431	78.691	647.878
92.11	273.388	78.6553	647.957
92.12	273.345	78.6197	648.036
92.13	273.302	78.5841	648.114
92.14	273.259	78.5484	648.193
92.15	273.216	78.5128	648.271
92.16	273.173	78.4772	648.35
92.17	273.13	78.4416	648.428
92.18	273.087	78.406	648.507
92.19	273.045	78.3705	648.585
92.2	273.002	78.3349	648.663
92.21	272.959	78.2993	648.742
92.22	272.916	78.2638	648.82
92.23	272.874	78.2282	648.898
92.24	272.831	78.1927	648.976
92.25	272.788	78.1572	649.055
92.26	272.746	78.1217	649.133
92.27	272.703	78.0862	649.211
92.28	272.66	78.0507	649.289
92.29	272.618	78.0152	649.367
92.3	272.575	77.9797	649.445
92.31	272.533	77.9443	649.523
92.32	272.49	77.9088	649.601
92.33	272.448	77.8734	649.679
92.34	272.406	77.8379	649.756
92.35	272.363	77.8025	649.834
92.36	272.321	77.7671	649.912
92.37	272.278	77.7317	649.99
92.38	272.236	77.6963	650.068
92.39	272.194	77.6609	650.145
92.4	272.152	77.6255	650.223
92.41	272.109	77.5902	650.3
92.42	272.067	77.5548	650.378
92.43	272.025	77.5195	650.456
92.44	271.983	77.4841	650.533
92.45	271.941	77.4488	650.61
92.46	271.899	77.4135	650.688
92.47	271.857	77.3782	650.765
92.48	271.814	77.3429	650.843
92.49	271.772	77.3076	650.92
92.5	271.73	77.2723	650.997
92.51	271.688	77.237	651.075
92.52	271.647	77.2018	651.152
92.53	271.605	77.1665	651.229
92.54	271.563	77.1313	651.306
92.55	271.521	77.096	651.383
92.56	271.479	77.0608	651.46
92.57	271.437	77.0256	651.537
92.58	271.395	76.9904	651.614
92.59	271.354	76.9552	651.691
92.6	271.312	76.92	651.768
92.61	271.27	76.8848	651.845
92.62	271.228	76.8497	651.922
92.63	271.187	76.8145	651.999
92.64	271.145	76.7794	652.076
92.65	271.103	76.7442	652.152
92.66	271.062	76.7091	652.229
92.67	271.02	76.674	652.306
92.68	270.979	76.6389	652.382
92.69	270.937	76.6038	652.459
92.7	270.896	76.5687	652.536
92.71	270.854	76.5336	652.612
92.72	270.813	76.4986	652.689
92.73	270.771	76.4635	652.765
92.74	270.73	76.4284	652.842
92.75	270.689	76.3934	652.918
92.76	270.647	76.3584	652.994
92.77	270.606	76.3234	653.071
92.78	270.565	76.2884	653.147
92.79	270.523	76.2534	653.223
92.8	270.482	76.2184	653.299
92.81	270.441	76.1834	653.376
92.82	270.4	76.1484	653.452
92.83	270.359	76.1134	653.528
92.84	270.318	76.0785	653.604
92.85	270.276	76.0436	653.68
92.86	270.235	76.0086	653.756
92.87	270.194	75.9737	653.832
92.88	270.153	75.9388	653.908
92.89	270.112	75.9039	653.984
92.9	270.071	75.869	654.06
92.91	270.03	75.8341	654.136
92.92	269.989	75.7992	654.211
92.93	269.948	75.7644	654.287
92.94	269.908	75.7295	654.363
92.95	269.867	75.6947	654.439
92.96	269.826	75.6598	654.514
92.97	269.785	75.625	654.59
92.98	269.744	75.5902	654.666
92.99	269.703	75.5554	654.741
93	269.663	75.5206	654.817
93.01	269.622	75.4858	654.892
93.02	269.581	75.4511	654.968
93.03	269.541	75.4163	655.043
93.04	269.5	75.3815	655.118
93.05	269.459	75.3468	655.194
93.06	269.419	75.3121	655.269
93.07	269.378	75.2773	655.344
93.08	269.338	75.2426	655.42
93.09	269.297	75.2079	655.495
93.1	269.257	75.1732	655.57
93.11	269.216	75.1385	655.645
93.12	269.176	75.1039	655.72
93.13	269.135	75.0692	655.795
93.14	269.095	75.0345	655.87
93.15	269.055	74.9999	655.946
93.16	269.014	74.9653	656.02
93.17	268.974	74.9306	656.095
93.18	268.934	74.896	656.17
93.19	268.893	74.8614	656.245
93.2	268.853	74.8268	656.32
93.21	268.813	74.7922	656.395
93.22	268.773	74.7577	656.47
93.23	268.733	74.7231	656.544
93.24	268.692	74.6885	656.619
93.25	268.652	74.654	656.694
93.26	268.612	74.6195	656.768
93.27	268.572	74.5849	656.843
93.28	268.532	74.5504	656.918
93.29	268.492	74.5159	656.992
93.3	268.452	74.4814	657.067
93.31	268.412	74.4469	657.141
93.32	268.372	74.4125	657.215
93.33	268.332	74.378	657.29
93.34	268.292	74.3435	657.364
93.35	268.252	74.3091	657.438
93.36	268.213	74.2747	657.513
93.37	268.173	74.2402	657.587
93.38	268.133	74.2058	657.661
93.39	268.093	74.1714	657.735
93.4	268.053	74.137	657.81
93.41	268.014	74.1026	657.884
93.42	267.974	74.0683	657.958
93.43	267.934	74.0339	658.032
93.44	267.895	73.9995	658.106
93.45	267.855	73.9652	658.18
93.46	267.815	73.9309	658.254
93.47	267.776	73.8965	658.328
93.48	267.736	73.8622	658.402
93.49	267.697	73.8279	658.475
93.5	267.657	73.7936	658.549
93.51	267.618	73.7593	658.623
93.52	267.578	73.7251	658.697
93.53	267.539	73.6908	658.77
93.54	267.499	73.6565	658.844
93.55	267.46	73.6223	658.918
93.56	267.421	73.5881	658.991
93.57	267.381	73.5538	659.065
93.58	267.342	73.5196	659.138
93.59	267.303	73.4854	659.212
93.6	267.263	73.4512	659.285
93.61	267.224	73.4171	659.359
93.62	267.185	73.3829	659.432
93.63	267.146	73.3487	659.506
93.64	267.107	73.3146	659.579
93.65	267.067	73.2804	659.652
93.66	267.028	73.2463	659.725
93.67	266.989	73.2122	659.799
93.68	266.95	73.1781	659.872
93.69	266.911	73.144	659.945
93.7	266.872	73.1099	660.018
93.71	266.833	73.0758	660.091
93.72	266.794	73.0417	660.164
93.73	266.755	73.0077	660.237
93.74	266.716	72.9736	660.31
93.75	266.677	72.9396	660.383
93.76	266.638	72.9055	660.456
93.77	266.6	72.8715	660.529
93.78	266.561	72.8375	660.602
93.79	266.522	72.8035	660.675
93.8	266.483	72.7695	660.747
93.81	266.444	72.7355	660.82
93.82	266.406	72.7016	660.893
93.83	266.367	72.6676	660.966
93.84	266.328	72.6337	661.038
93.85	266.289	72.5997	661.111
93.86	266.251	72.5658	661.183
93.87	266.212	72.5319	661.256
93.88	266.174	72.498	661.328
93.89	266.135	72.4641	661.401
93.9	266.096	72.4302	661.473
93.91	266.058	72.3963	661.546
93.92	266.019	72.3624	661.618
93.93	265.981	72.3286	661.69
93.94	265.942	72.2947	661.763
93.95	265.904	72.2609	661.835
93.96	265.866	72.2271	661.907
93.97	265.827	72.1933	661.979
93.98	265.789	72.1595	662.052
93.99	265.751	72.1257	662.124
94	265.712	72.0919	662.196
94.01	265.674	72.0581	662.268
94.02	265.636	72.0243	662.34
94.03	265.597	71.9906	662.412
94.04	265.559	71.9568	662.484
94.05	265.521	71.9231	662.556
94.06	265.483	71.8894	662.628
94.07	265.445	71.8557	662.7
94.08	265.407	71.822	662.772
94.09	265.368	71.7883	662.843
94.1	265.33	71.7546	662.915
94.11	265.292	71.7209	662.987
94.12	265.254	71.6873	663.059
94.13	265.216	71.6536	663.13
94.14	265.178	71.62	663.202
94.15	265.14	71.5864	663.273
94.16	265.102	71.5527	663.345
94.17	265.064	71.5191	663.416
94.18	265.026	71.4855	663.488
94.19	264.989	71.4519	663.559
94.2	264.951	71.4184	663.631
94.21	264.913	71.3848	663.702
94.22	264.875	71.3512	663.774
94.23	264.837	71.3177	663.845
94.24	264.8	71.2842	663.916
94.25	264.762	71.2506	663.988
94.26	264.724	71.2171	664.059
94.27	264.686	71.1836	664.13
94.28	264.649	71.1501	664.201
94.29	264.611	71.1166	664.272
94.3	264.573	71.0832	664.343
94.31	264.536	71.0497	664.414
94.32	264.498	71.0163	664.485
94.33	264.461	70.9828	664.556
94.34	264.423	70.9494	664.627
94.35	264.386	70.916	664.698
94.36	264.348	70.8826	664.769
94.37	264.311	70.8492	664.84
94.38	264.273	70.8158	664.911
94.39	264.236	70.7824	664.982
94.4	264.199	70.749	665.052
94.41	264.161	70.7157	665.123
94.42	264.124	70.6823	665.194
94.43	264.087	70.649	665.265
94.44	264.049	70.6156	665.335
94.45	264.012	70.5823	665.406
94.46	263.975	70.549	665.476
94.47	263.937	70.5157	665.547
94.48	263.9	70.4824	665.617
94.49	263.863	70.4492	665.688
94.5	263.826	70.4159	665.758
94.51	263.789	70.3826	665.829
94.52	263.752	70.3494	665.899
94.53	263.715	70.3162	665.969
94.54	263.677	70.2829	666.04
94.55	263.64	70.2497	666.11
94.56	263.603	70.2165	666.18
94.57	263.566	70.1833	666.25
94.58	263.529	70.1502	666.32
94.59	263.492	70.117	666.391
94.6	263.456	70.0838	666.461
94.61	263.419	70.0507	666.531
94.62	263.382	70.0175	666.601
94.63	263.345	69.9844	666.671
94.64	263.308	69.9513	666.741
94.65	263.271	69.9182	666.811
94.66	263.234	69.8851	666.881
94.67	263.198	69.852	666.95
94.68	263.161	69.8189	667.02
94.69	263.124	69.7859	667.09
94.7	263.087	69.7528	667.16
94.71	263.051	69.7198	667.23
94.72	263.014	69.6867	667.299
94.73	262.977	69.6537	667.369
94.74	262.941	69.6207	667.439
94.75	262.904	69.5877	667.508
94.76	262.868	69.5547	667.578
94.77	262.831	69.5217	667.647
94.78	262.795	69.4888	667.717
94.79	262.758	69.4558	667.786
94.8	262.722	69.4229	667.856
94.81	262.685	69.3899	667.925
94.82	262.649	69.357	667.994
94.83	262.612	69.3241	668.064
94.84	262.576	69.2912	668.133
94.85	262.539	69.2583	668.202
94.86	262.503	69.2254	668.272
94.87	262.467	69.1925	668.341
94.88	262.43	69.1596	668.41
94.89	262.394	69.1268	668.479
94.9	262.358	69.094	668.548
94.91	262.322	69.0611	668.617
94.92	262.285	69.0283	668.686
94.93	262.249	68.9955	668.755
94.94	262.213	68.9627	668.824
94.95	262.177	68.9299	668.893
94.96	262.141	68.8971	668.962
94.97	262.105	68.8643	669.031
94.98	262.069	68.8316	669.1
94.99	262.033	68.7988	669.169
95	261.997	68.7661	669.237
95.01	261.961	68.7334	669.306
95.02	261.925	68.7007	669.375
95.03	261.889	68.668	669.444
95.04	261.853	68.6353	669.512
95.05	261.817	68.6026	669.581
95.06	261.781	68.5699	669.649
95.07	261.745	68.5372	669.718
95.08	261.709	68.5046	669.786
95.09	261.673	68.472	669.855
95.1	261.637	68.4393	669.923
95.11	261.602	68.4067	669.992
95.12	261.566	68.3741	670.06
95.13	261.53	68.3415	670.128
95.14	261.494	68.3089	670.197
95.15	261.459	68.2763	670.265
95.16	261.423	68.2438	670.333
95.17	261.387	68.2112	670.402
95.18	261.352	68.1787	670.47
95.19	261.316	68.1461	670.538
95.2	261.28	68.1136	670.606
95.21	261.245	68.0811	670.674
95.22	261.209	68.0486	670.742
95.23	261.174	68.0161	670.81
95.24	261.138	67.9836	670.878
95.25	261.103	67.9511	670.946
95.26	261.067	67.9187	671.014
95.27	261.032	67.8862	671.082
95.28	260.996	67.8538	671.15
95.29	260.961	67.8214	671.218
95.3	260.926	67.789	671.286
95.31	260.89	67.7566	671.353
95.32	260.855	67.7242	671.421
95.33	260.82	67.6918	671.489
95.34	260.784	67.6594	671.556
95.35	260.749	67.627	671.624
95.36	260.714	67.5947	671.692
95.37	260.678	67.5623	671.759
95.38	260.643	67.53	671.827
95.39	260.608	67.4977	671.894
95.4	260.573	67.4654	671.962
95.41	260.538	67.4331	672.029
95.42	260.503	67.4008	672.097
95.43	260.468	67.3685	672.164
95.44	260.432	67.3362	672.231
95.45	260.397	67.304	672.299
95.46	260.362	67.2717	672.366
95.47	260.327	67.2395	672.433
95.48	260.292	67.2073	672.5
95.49	260.257	67.1751	672.568
95.5	260.222	67.1429	672.635
95.51	260.187	67.1107	672.702
95.52	260.153	67.0785	672.769
95.53	260.118	67.0463	672.836
95.54	260.083	67.0142	672.903
95.55	260.048	66.982	672.97
95.56	260.013	66.9499	673.037
95.57	259.978	66.9178	673.104
95.58	259.944	66.8856	673.171
95.59	259.909	66.8535	673.238
95.6	259.874	66.8214	673.304
95.61	259.839	66.7894	673.371
95.62	259.805	66.7573	673.438
95.63	259.77	66.7252	673.505
95.64	259.735	66.6932	673.571
95.65	259.701	66.6611	673.638
95.66	259.666	66.6291	673.705
95.67	259.632	66.5971	673.771
95.68	259.597	66.5651	673.838
95.69	259.562	66.5331	673.905
95.7	259.528	66.5011	673.971
95.71	259.493	66.4691	674.038
95.72	259.459	66.4371	674.104
95.73	259.424	66.4052	674.17
95.74	259.39	66.3732	674.237
95.75	259.356	66.3413	674.303
95.76	259.321	66.3094	674.369
95.77	259.287	66.2775	674.436
95.78	259.252	66.2456	674.502
95.79	259.218	66.2137	674.568
95.8	259.184	66.1818	674.634
95.81	259.149	66.1499	674.701
95.82	259.115	66.1181	674.767
95.83	259.081	66.0862	674.833
95.84	259.047	66.0544	674.899
95.85	259.013	66.0226	674.965
95.86	258.978	65.9908	675.031
95.87	258.944	65.959	675.097
95.88	258.91	65.9272	675.163
95.89	258.876	65.8954	675.229
95.9	258.842	65.8636	675.295
95.91	258.808	65.8319	675.36
95.92	258.774	65.8001	675.426
95.93	258.74	65.7684	675.492
95.94	258.706	65.7366	675.558
95.95	258.672	65.7049	675.623
95.96	258.638	65.6732	675.689
95.97	258.604	65.6415	675.755
95.98	258.57	65.6098	675.82
95.99	258.536	65.5782	675.886
96	258.502	65.5465	675.952
96.01	258.468	65.5149	676.017
96.02	258.434	65.4832	676.083
96.03	258.4	65.4516	676.148
96.04	258.367	65.42	676.213
96.05	258.333	65.3884	676.279
96.06	258.299	65.3568	676.344
96.07	258.265	65.3252	676.41
96.08	258.232	65.2936	676.475
96.09	258.198	65.262	676.54
96.1	258.164	65.2305	676.605
96.11	258.13	65.1989	676.671
96.12	258.097	65.1674	676.736
96.13	258.063	65.1359	676.801
96.14	258.03	65.1044	676.866
96.15	257.996	65.0729	676.931
96.16	257.962	65.0414	676.996
96.17	257.929	65.0099	677.061
96.18	257.895	64.9784	677.126
96.19	257.862	64.947	677.191
96.2	257.828	64.9155	677.256
96.21	257.795	64.8841	677.321
96.22	257.761	64.8527	677.386
96.23	257.728	64.8213	677.451
96.24	257.695	64.7899	677.515
96.25	257.661	64.7585	677.58
96.26	257.628	64.7271	677.645
96.27	257.595	64.6957	677.71
96.28	257.561	64.6644	677.774
96.29	257.528	64.633	677.839
96.3	257.495	64.6017	677.904
96.31	257.461	64.5704	677.968
96.32	257.428	64.539	678.033
96.33	257.395	64.5077	678.097
96.34	257.362	64.4765	678.162
96.35	257.329	64.4452	678.226
96.36	257.295	64.4139	678.291
96.37	257.262	64.3826	678.355
96.38	257.229	64.3514	678.419
96.39	257.196	64.3202	678.484
96.4	257.163	64.2889	678.548
96.41	257.13	64.2577	678.612
96.42	257.097	64.2265	678.677
96.43	257.064	64.1953	678.741
96.44	257.031	64.1641	678.805
96.45	256.998	64.133	678.869
96.46	256.965	64.1018	678.933
96.47	256.932	64.0706	678.997
96.48	256.899	64.0395	679.061
96.49	256.866	64.0084	679.125
96.5	256.833	63.9773	679.189
96.51	256.801	63.9461	679.253
96.52	256.768	63.9151	679.317
96.53	256.735	63.884	679.381
96.54	256.702	63.8529	679.445
96.55	256.669	63.8218	679.509
96.56	256.637	63.7908	679.573
96.57	256.604	63.7597	679.636
96.58	256.571	63.7287	679.7
96.59	256.539	63.6977	679.764
96.6	256.506	63.6667	679.827
96.61	256.473	63.6357	679.891
96.62	256.441	63.6047	679.955
96.63	256.408	63.5737	680.018
96.64	256.375	63.5428	680.082
96.65	256.343	63.5118	680.145
96.66	256.31	63.4809	680.209
96.67	256.278	63.4499	680.272
96.68	256.245	63.419	680.336
96.69	256.213	63.3881	680.399
96.7	256.18	63.3572	680.463
96.71	256.148	63.3263	680.526
96.72	256.115	63.2954	680.589
96.73	256.083	63.2646	680.652
