t	S	I	R
280.16	175.829	9.82194e-10	824.171
280.17	175.829	9.8054e-10	824.171
280.18	175.829	9.78889e-10	824.171
280.19	175.829	9.77241e-10	824.171
280.2	175.829	9.75596e-10	824.171
280.21	175.829	9.73954e-10	824.171
280.22	175.829	9.72314e-10	824.171
280.23	175.829	9.70677e-10	824.171
280.24	175.829	9.69043e-10	824.171
280.25	175.829	9.67411e-10	824.171
280.26	175.829	9.65783e-10	824.171
280.27	175.829	9.64157e-10	824.171
280.28	175.829	9.62533e-10	824.171
280.29	175.829	9.60913e-10	824.171
280.3	175.829	9.59295e-10	824.171
280.31	175.829	9.5768e-10	824.171
280.32	175.829	9.56068e-10	824.171
280.33	175.829	9.54458e-10	824.171
280.34	175.829	9.52851e-10	824.171
280.35	175.829	9.51247e-10	824.171
280.36	175.829	9.49646e-10	824.171
280.37	175.829	9.48047e-10	824.171
280.38	175.829	9.46451e-10	824.171
280.39	175.829	9.44857e-10	824.171
280.4	175.829	9.43266e-10	824.171
280.41	175.829	9.41678e-10	824.171
280.42	175.829	9.40093e-10	824.171
280.43	175.829	9.3851e-10	824.171
280.44	175.829	9.3693e-10	824.171
280.45	175.829	9.35353e-10	824.171
280.46	175.829	9.33778e-10	824.171
280.47	175.829	9.32206e-10	824.171
280.48	175.829	9.30637e-10	824.171
280.49	175.829	9.2907e-10	824.171
280.5	175.829	9.27506e-10	824.171
280.51	175.829	9.25944e-10	824.171
280.52	175.829	9.24385e-10	824.171
280.53	175.829	9.22829e-10	824.171
280.54	175.829	9.21275e-10	824.171
280.55	175.829	9.19724e-10	824.171
280.56	175.829	9.18176e-10	824.171
280.57	175.829	9.1663e-10	824.171
280.58	175.829	9.15087e-10	824.171
280.59	175.829	9.13546e-10	824.171
280.6	175.829	9.12008e-10	824.171
280.61	175.829	9.10473e-10	824.171
280.62	175.829	9.0894e-10	824.171
280.63	175.829	9.0741e-10	824.171
280.64	175.829	9.05882e-10	824.171
280.65	175.829	9.04357e-10	824.171
280.66	175.829	9.02834e-10	824.171
280.67	175.829	9.01314e-10	824.171
280.68	175.829	8.99797e-10	824.171
280.69	175.829	8.98282e-10	824.171
280.7	175.829	8.9677e-10	824.171
280.71	175.829	8.9526e-10	824.171
280.72	175.829	8.93753e-10	824.171
280.73	175.829	8.92248e-10	824.171
280.74	175.829	8.90746e-10	824.171
280.75	175.829	8.89246e-10	824.171
280.76	175.829	8.87749e-10	824.171
280.77	175.829	8.86254e-10	824.171
280.78	175.829	8.84762e-10	824.171
280.79	175.829	8.83273e-10	824.171
280.8	175.829	8.81786e-10	824.171
280.81	175.829	8.80301e-10	824.171
280.82	175.829	8.78819e-10	824.171
280.83	175.829	8.77339e-10	824.171
280.84	175.829	8.75862e-10	824.171
280.85	175.829	8.74388e-10	824.171
280.86	175.829	8.72916e-10	824.171
280.87	175.829	8.71446e-10	824.171
280.88	175.829	8.69979e-10	824.171
280.89	175.829	8.68514e-10	824.171
280.9	175.829	8.67052e-10	824.171
280.91	175.829	8.65592e-10	824.171
280.92	175.829	8.64135e-10	824.171
280.93	175.829	8.6268e-10	824.171
280.94	175.829	8.61228e-10	824.171
280.95	175.829	8.59778e-10	824.171
280.96	175.829	8.5833e-10	824.171
280.97	175.829	8.56885e-10	824.171
280.98	175.829	8.55443e-10	824.171
280.99	175.829	8.54002e-10	824.171
281	175.829	8.52565e-10	824.171
281.01	175.829	8.51112e-10	824.171
281.02	175.829	8.49662e-10	824.171
281.03	175.829	8.48214e-10	824.171
281.04	175.829	8.46769e-10	824.171
281.05	175.829	8.45326e-10	824.171
281.06	175.829	8.43886e-10	824.171
281.07	175.829	8.42448e-10	824.171
281.08	175.829	8.41012e-10	824.171
281.09	175.829	8.39579e-10	824.171
281.1	175.829	8.38149e-10	824.171
281.11	175.829	8.36721e-10	824.171
281.12	175.829	8.35295e-10	824.171
281.13	175.829	8.33872e-10	824.171
281.14	175.829	8.32451e-10	824.171
281.15	175.829	8.31033e-10	824.171
281.16	175.829	8.29617e-10	824.171
281.17	175.829	8.28203e-10	824.171
281.18	175.829	8.26792e-10	824.171
281.19	175.829	8.25383e-10	824.171
281.2	175.829	8.23977e-10	824.171
281.21	175.829	8.22573e-10	824.171
281.22	175.829	8.21171e-10	824.171
281.23	175.829	8.19772e-10	824.171
281.24	175.829	8.18375e-10	824.171
281.25	175.829	8.16981e-10	824.171
281.26	175.829	8.15589e-10	824.171
281.27	175.829	8.14199e-10	824.171
281.28	175.829	8.12812e-10	824.171
281.29	175.829	8.11427e-10	824.171
281.3	175.829	8.10044e-10	824.171
281.31	175.829	8.08664e-10	824.171
281.32	175.829	8.07286e-10	824.171
281.33	175.829	8.05911e-10	824.171
281.34	175.829	8.04537e-10	824.171
281.35	175.829	8.03167e-10	824.171
281.36	175.829	8.01798e-10	824.171
281.37	175.829	8.00432e-10	824.171
281.38	175.829	7.99068e-10	824.171
281.39	175.829	7.97706e-10	824.171
281.4	175.829	7.96347e-10	824.171
281.41	175.829	7.9499e-10	824.171
281.42	175.829	7.93636e-10	824.171
281.43	175.829	7.92284e-10	824.171
281.44	175.829	7.90934e-10	824.171
281.45	175.829	7.89586e-10	824.171
281.46	175.829	7.88241e-10	824.171
281.47	175.829	7.86897e-10	824.171
281.48	175.829	7.85557e-10	824.171
281.49	175.829	7.84218e-10	824.171
281.5	175.829	7.82882e-10	824.171
281.51	175.829	7.81548e-10	824.171
281.52	175.829	7.80216e-10	824.171
281.53	175.829	7.78887e-10	824.171
281.54	175.829	7.7756e-10	824.171
281.55	175.829	7.76235e-10	824.171
281.56	175.829	7.74912e-10	824.171
281.57	175.829	7.73592e-10	824.171
281.58	175.829	7.72274e-10	824.171
281.59	175.829	7.70958e-10	824.171
281.6	175.829	7.69644e-10	824.171
281.61	175.829	7.68333e-10	824.171
281.62	175.829	7.67024e-10	824.171
281.63	175.829	7.65717e-10	824.171
281.64	175.829	7.64412e-10	824.171
281.65	175.829	7.6311e-10	824.171
281.66	175.829	7.61809e-10	824.171
281.67	175.829	7.60511e-10	824.171
281.68	175.829	7.59216e-10	824.171
281.69	175.829	7.57922e-10	824.171
281.7	175.829	7.56631e-10	824.171
281.71	175.829	7.55341e-10	824.171
281.72	175.829	7.54054e-10	824.171
281.73	175.829	7.52769e-10	824.171
281.74	175.829	7.51487e-10	824.171
281.75	175.829	7.50206e-10	824.171
281.76	175.829	7.48928e-10	824.171
281.77	175.829	7.47652e-10	824.171
281.78	175.829	7.46378e-10	824.171
281.79	175.829	7.45106e-10	824.171
281.8	175.829	7.43837e-10	824.171
281.81	175.829	7.42569e-10	824.171
281.82	175.829	7.41304e-10	824.171
281.83	175.829	7.40041e-10	824.171
281.84	175.829	7.3878e-10	824.171
281.85	175.829	7.37521e-10	824.171
281.86	175.829	7.36265e-10	824.171
281.87	175.829	7.3501e-10	824.171
281.88	175.829	7.33758e-10	824.171
281.89	175.829	7.32508e-10	824.171
281.9	175.829	7.31259e-10	824.171
281.91	175.829	7.30013e-10	824.171
281.92	175.829	7.2877e-10	824.171
281.93	175.829	7.27528e-10	824.171
281.94	175.829	7.26288e-10	824.171
281.95	175.829	7.25051e-10	824.171
281.96	175.829	7.23815e-10	824.171
281.97	175.829	7.22582e-10	824.171
281.98	175.829	7.21351e-10	824.171
281.99	175.829	7.20122e-10	824.171
282	175.829	7.18895e-10	824.171
282.01	175.829	7.17612e-10	824.171
282.02	175.829	7.16331e-10	824.171
282.03	175.829	7.15052e-10	824.171
282.04	175.829	7.13776e-10	824.171
282.05	175.829	7.12502e-10	824.171
282.06	175.829	7.1123e-10	824.171
282.07	175.829	7.09961e-10	824.171
282.08	175.829	7.08694e-10	824.171
282.09	175.829	7.07429e-10	824.171
282.1	175.829	7.06166e-10	824.171
282.11	175.829	7.04906e-10	824.171
282.12	175.829	7.03648e-10	824.171
282.13	175.829	7.02392e-10	824.171
282.14	175.829	7.01138e-10	824.171
282.15	175.829	6.99887e-10	824.171
282.16	175.829	6.98638e-10	824.171
282.17	175.829	6.97391e-10	824.171
282.18	175.829	6.96146e-10	824.171
282.19	175.829	6.94904e-10	824.171
282.2	175.829	6.93663e-10	824.171
282.21	175.829	6.92425e-10	824.171
282.22	175.829	6.9119e-10	824.171
282.23	175.829	6.89956e-10	824.171
282.24	175.829	6.88725e-10	824.171
282.25	175.829	6.87495e-10	824.171
282.26	175.829	6.86268e-10	824.171
282.27	175.829	6.85043e-10	824.171
282.28	175.829	6.83821e-10	824.171
282.29	175.829	6.826e-10	824.171
282.3	175.829	6.81382e-10	824.171
282.31	175.829	6.80166e-10	824.171
282.32	175.829	6.78952e-10	824.171
282.33	175.829	6.7774e-10	824.171
282.34	175.829	6.7653e-10	824.171
282.35	175.829	6.75323e-10	824.171
282.36	175.829	6.74118e-10	824.171
282.37	175.829	6.72915e-10	824.171
282.38	175.829	6.71713e-10	824.171
282.39	175.829	6.70515e-10	824.171
282.4	175.829	6.69318e-10	824.171
282.41	175.829	6.68123e-10	824.171
282.42	175.829	6.66931e-10	824.171
282.43	175.829	6.6574e-10	824.171
282.44	175.829	6.64552e-10	824.171
282.45	175.829	6.63366e-10	824.171
282.46	175.829	6.62182e-10	824.171
282.47	175.829	6.61e-10	824.171
282.48	175.829	6.59821e-10	824.171
282.49	175.829	6.58643e-10	824.171
282.5	175.829	6.57467e-10	824.171
282.51	175.829	6.56294e-10	824.171
282.52	175.829	6.55123e-10	824.171
282.53	175.829	6.53953e-10	824.171
282.54	175.829	6.52786e-10	824.171
282.55	175.829	6.51621e-10	824.171
282.56	175.829	6.50458e-10	824.171
282.57	175.829	6.49297e-10	824.171
282.58	175.829	6.48138e-10	824.171
282.59	175.829	6.46981e-10	824.171
282.6	175.829	6.45827e-10	824.171
282.61	175.829	6.44674e-10	824.171
282.62	175.829	6.43523e-10	824.171
282.63	175.829	6.42375e-10	824.171
282.64	175.829	6.41228e-10	824.171
282.65	175.829	6.40084e-10	824.171
282.66	175.829	6.38942e-10	824.171
282.67	175.829	6.37801e-10	824.171
282.68	175.829	6.36663e-10	824.171
282.69	175.829	6.35526e-10	824.171
282.7	175.829	6.34392e-10	824.171
282.71	175.829	6.3326e-10	824.171
282.72	175.829	6.3213e-10	824.171
282.73	175.829	6.31001e-10	824.171
282.74	175.829	6.29875e-10	824.171
282.75	175.829	6.28751e-10	824.171
282.76	175.829	6.27629e-10	824.171
282.77	175.829	6.26509e-10	824.171
282.78	175.829	6.2539e-10	824.171
282.79	175.829	6.24274e-10	824.171
282.8	175.829	6.2316e-10	824.171
282.81	175.829	6.22048e-10	824.171
282.82	175.829	6.20938e-10	824.171
282.83	175.829	6.19829e-10	824.171
282.84	175.829	6.18723e-10	824.171
282.85	175.829	6.17619e-10	824.171
282.86	175.829	6.16516e-10	824.171
282.87	175.829	6.15416e-10	824.171
282.88	175.829	6.14318e-10	824.171
282.89	175.829	6.13221e-10	824.171
282.9	175.829	6.12127e-10	824.171
282.91	175.829	6.11034e-10	824.171
282.92	175.829	6.09944e-10	824.171
282.93	175.829	6.08855e-10	824.171
282.94	175.829	6.07768e-10	824.171
282.95	175.829	6.06684e-10	824.171
282.96	175.829	6.05601e-10	824.171
282.97	175.829	6.0452e-10	824.171
282.98	175.829	6.03441e-10	824.171
282.99	175.829	6.02364e-10	824.171
283	175.829	6.01289e-10	824.171
283.01	175.829	6.00205e-10	824.171
283.02	175.829	5.99123e-10	824.171
283.03	175.829	5.98043e-10	824.171
283.04	175.829	5.96964e-10	824.171
283.05	175.829	5.95888e-10	824.171
283.06	175.829	5.94814e-10	824.171
283.07	175.829	5.93742e-10	824.171
283.08	175.829	5.92671e-10	824.171
283.09	175.829	5.91603e-10	824.171
283.1	175.829	5.90536e-10	824.171
283.11	175.829	5.89471e-10	824.171
283.12	175.829	5.88409e-10	824.171
283.13	175.829	5.87348e-10	824.171
283.14	175.829	5.86289e-10	824.171
283.15	175.829	5.85232e-10	824.171
283.16	175.829	5.84177e-10	824.171
283.17	175.829	5.83124e-10	824.171
283.18	175.829	5.82072e-10	824.171
283.19	175.829	5.81023e-10	824.171
283.2	175.829	5.79975e-10	824.171
283.21	175.829	5.7893e-10	824.171
283.22	175.829	5.77886e-10	824.171
283.23	175.829	5.76844e-10	824.171
283.24	175.829	5.75804e-10	824.171
283.25	175.829	5.74766e-10	824.171
283.26	175.829	5.7373e-10	824.171
283.27	175.829	5.72696e-10	824.171
283.28	175.829	5.71663e-10	824.171
283.29	175.829	5.70632e-10	824.171
283.3	175.829	5.69604e-10	824.171
283.31	175.829	5.68577e-10	824.171
283.32	175.829	5.67552e-10	824.171
283.33	175.829	5.66528e-10	824.171
283.34	175.829	5.65507e-10	824.171
283.35	175.829	5.64487e-10	824.171
283.36	175.829	5.6347e-10	824.171
283.37	175.829	5.62454e-10	824.171
283.38	175.829	5.6144e-10	824.171
283.39	175.829	5.60428e-10	824.171
283.4	175.829	5.59417e-10	824.171
283.41	175.829	5.58409e-10	824.171
283.42	175.829	5.57402e-10	824.171
283.43	175.829	5.56397e-10	824.171
283.44	175.829	5.55394e-10	824.171
283.45	175.829	5.54393e-10	824.171
283.46	175.829	5.53393e-10	824.171
283.47	175.829	5.52395e-10	824.171
283.48	175.829	5.514e-10	824.171
283.49	175.829	5.50405e-10	824.171
283.5	175.829	5.49413e-10	824.171
283.51	175.829	5.48423e-10	824.171
283.52	175.829	5.47434e-10	824.171
283.53	175.829	5.46447e-10	824.171
283.54	175.829	5.45462e-10	824.171
283.55	175.829	5.44478e-10	824.171
283.56	175.829	5.43497e-10	824.171
283.57	175.829	5.42517e-10	824.171
283.58	175.829	5.41539e-10	824.171
283.59	175.829	5.40563e-10	824.171
283.6	175.829	5.39588e-10	824.171
283.61	175.829	5.38615e-10	824.171
283.62	175.829	5.37644e-10	824.171
283.63	175.829	5.36675e-10	824.171
283.64	175.829	5.35707e-10	824.171
283.65	175.829	5.34741e-10	824.171
283.66	175.829	5.33777e-10	824.171
283.67	175.829	5.32815e-10	824.171
283.68	175.829	5.31854e-10	824.171
283.69	175.829	5.30896e-10	824.171
283.7	175.829	5.29938e-10	824.171
283.71	175.829	5.28983e-10	824.171
283.72	175.829	5.28029e-10	824.171
283.73	175.829	5.27077e-10	824.171
283.74	175.829	5.26127e-10	824.171
283.75	175.829	5.25179e-10	824.171
283.76	175.829	5.24232e-10	824.171
283.77	175.829	5.23287e-10	824.171
283.78	175.829	5.22343e-10	824.171
283.79	175.829	5.21401e-10	824.171
283.8	175.829	5.20461e-10	824.171
283.81	175.829	5.19523e-10	824.171
283.82	175.829	5.18587e-10	824.171
283.83	175.829	5.17652e-10	824.171
283.84	175.829	5.16718e-10	824.171
283.85	175.829	5.15787e-10	824.171
283.86	175.829	5.14857e-10	824.171
283.87	175.829	5.13929e-10	824.171
283.88	175.829	5.13002e-10	824.171
283.89	175.829	5.12077e-10	824.171
283.9	175.829	5.11154e-10	824.171
283.91	175.829	5.10232e-10	824.171
283.92	175.829	5.09313e-10	824.171
283.93	175.829	5.08394e-10	824.171
283.94	175.829	5.07478e-10	824.171
283.95	175.829	5.06563e-10	824.171
283.96	175.829	5.0565e-10	824.171
283.97	175.829	5.04738e-10	824.171
283.98	175.829	5.03828e-10	824.171
283.99	175.829	5.0292e-10	824.171
284	175.829	5.02013e-10	824.171
284.01	175.829	5.01149e-10	824.171
284.02	175.829	5.00287e-10	824.171
284.03	175.829	4.99426e-10	824.171
284.04	175.829	4.98567e-10	824.171
284.05	175.829	4.97709e-10	824.171
284.06	175.829	4.96852e-10	824.171
284.07	175.829	4.95998e-10	824.171
284.08	175.829	4.95144e-10	824.171
284.09	175.829	4.94292e-10	824.171
284.1	175.829	4.93442e-10	824.171
284.11	175.829	4.92593e-10	824.171
284.12	175.829	4.91745e-10	824.171
284.13	175.829	4.90899e-10	824.171
284.14	175.829	4.90054e-10	824.171
284.15	175.829	4.89211e-10	824.171
284.16	175.829	4.88369e-10	824.171
284.17	175.829	4.87529e-10	824.171
284.18	175.829	4.8669e-10	824.171
284.19	175.829	4.85853e-10	824.171
284.2	175.829	4.85017e-10	824.171
284.21	175.829	4.84182e-10	824.171
284.22	175.829	4.83349e-10	824.171
284.23	175.829	4.82517e-10	824.171
284.24	175.829	4.81687e-10	824.171
284.25	175.829	4.80858e-10	824.171
284.26	175.829	4.80031e-10	824.171
284.27	175.829	4.79205e-10	824.171
284.28	175.829	4.7838e-10	824.171
284.29	175.829	4.77557e-10	824.171
284.3	175.829	4.76736e-10	824.171
284.31	175.829	4.75915e-10	824.171
284.32	175.829	4.75096e-10	824.171
284.33	175.829	4.74279e-10	824.171
284.34	175.829	4.73463e-10	824.171
284.35	175.829	4.72648e-10	824.171
284.36	175.829	4.71835e-10	824.171
284.37	175.829	4.71023e-10	824.171
284.38	175.829	4.70213e-10	824.171
284.39	175.829	4.69403e-10	824.171
284.4	175.829	4.68596e-10	824.171
284.41	175.829	4.6779e-10	824.171
284.42	175.829	4.66985e-10	824.171
284.43	175.829	4.66181e-10	824.171
284.44	175.829	4.65379e-10	824.171
284.45	175.829	4.64578e-10	824.171
284.46	175.829	4.63779e-10	824.171
284.47	175.829	4.62981e-10	824.171
284.48	175.829	4.62184e-10	824.171
284.49	175.829	4.61389e-10	824.171
284.5	175.829	4.60595e-10	824.171
284.51	175.829	4.59803e-10	824.171
284.52	175.829	4.59011e-10	824.171
284.53	175.829	4.58222e-10	824.171
284.54	175.829	4.57433e-10	824.171
284.55	175.829	4.56646e-10	824.171
284.56	175.829	4.5586e-10	824.171
284.57	175.829	4.55076e-10	824.171
284.58	175.829	4.54293e-10	824.171
284.59	175.829	4.53511e-10	824.171
284.6	175.829	4.52731e-10	824.171
284.61	175.829	4.51952e-10	824.171
284.62	175.829	4.51174e-10	824.171
284.63	175.829	4.50398e-10	824.171
284.64	175.829	4.49623e-10	824.171
284.65	175.829	4.48849e-10	824.171
284.66	175.829	4.48077e-10	824.171
284.67	175.829	4.47306e-10	824.171
284.68	175.829	4.46536e-10	824.171
284.69	175.829	4.45768e-10	824.171
284.7	175.829	4.45001e-10	824.171
284.71	175.829	4.44235e-10	824.171
284.72	175.829	4.43471e-10	824.171
284.73	175.829	4.42708e-10	824.171
284.74	175.829	4.41946e-10	824.171
284.75	175.829	4.41186e-10	824.171
284.76	175.829	4.40427e-10	824.171
284.77	175.829	4.39669e-10	824.171
284.78	175.829	4.38912e-10	824.171
284.79	175.829	4.38157e-10	824.171
284.8	175.829	4.37403e-10	824.171
284.81	175.829	4.36651e-10	824.171
284.82	175.829	4.35899e-10	824.171
284.83	175.829	4.35149e-10	824.171
284.84	175.829	4.344e-10	824.171
284.85	175.829	4.33653e-10	824.171
284.86	175.829	4.32907e-10	824.171
284.87	175.829	4.32162e-10	824.171
284.88	175.829	4.31418e-10	824.171
284.89	175.829	4.30676e-10	824.171
284.9	175.829	4.29935e-10	824.171
284.91	175.829	4.29195e-10	824.171
284.92	175.829	4.28457e-10	824.171
284.93	175.829	4.27719e-10	824.171
284.94	175.829	4.26984e-10	824.171
284.95	175.829	4.26249e-10	824.171
284.96	175.829	4.25515e-10	824.171
284.97	175.829	4.24783e-10	824.171
284.98	175.829	4.24052e-10	824.171
284.99	175.829	4.23323e-10	824.171
285	175.829	4.22594e-10	824.171
285.01	175.829	4.21891e-10	824.171
285.02	175.829	4.21188e-10	824.171
285.03	175.829	4.20487e-10	824.171
285.04	175.829	4.19787e-10	824.171
285.05	175.829	4.19088e-10	824.171
285.06	175.829	4.1839e-10	824.171
285.07	175.829	4.17693e-10	824.171
285.08	175.829	4.16998e-10	824.171
285.09	175.829	4.16304e-10	824.171
285.1	175.829	4.1561e-10	824.171
285.11	175.829	4.14918e-10	824.171
285.12	175.829	4.14228e-10	824.171
285.13	175.829	4.13538e-10	824.171
285.14	175.829	4.12849e-10	824.171
285.15	175.829	4.12162e-10	824.171
285.16	175.829	4.11476e-10	824.171
285.17	175.829	4.1079e-10	824.171
285.18	175.829	4.10106e-10	824.171
285.19	175.829	4.09424e-10	824.171
285.2	175.829	4.08742e-10	824.171
285.21	175.829	4.08061e-10	824.171
285.22	175.829	4.07382e-10	824.171
285.23	175.829	4.06704e-10	824.171
285.24	175.829	4.06026e-10	824.171
285.25	175.829	4.0535e-10	824.171
285.26	175.829	4.04675e-10	824.171
285.27	175.829	4.04002e-10	824.171
285.28	175.829	4.03329e-10	824.171
285.29	175.829	4.02657e-10	824.171
285.3	175.829	4.01987e-10	824.171
285.31	175.829	4.01318e-10	824.171
285.32	175.829	4.00649e-10	824.171
285.33	175.829	3.99982e-10	824.171
285.34	175.829	3.99316e-10	824.171
285.35	175.829	3.98651e-10	824.171
285.36	175.829	3.97988e-10	824.171
285.37	175.829	3.97325e-10	824.171
285.38	175.829	3.96663e-10	824.171
285.39	175.829	3.96003e-10	824.171
285.4	175.829	3.95344e-10	824.171
285.41	175.829	3.94685e-10	824.171
285.42	175.829	3.94028e-10	824.171
285.43	175.829	3.93372e-10	824.171
285.44	175.829	3.92717e-10	824.171
285.45	175.829	3.92063e-10	824.171
285.46	175.829	3.9141e-10	824.171
285.47	175.829	3.90759e-10	824.171
285.48	175.829	3.90108e-10	824.171
285.49	175.829	3.89459e-10	824.171
285.5	175.829	3.8881e-10	824.171
285.51	175.829	3.88163e-10	824.171
285.52	175.829	3.87516e-10	824.171
285.53	175.829	3.86871e-10	824.171
285.54	175.829	3.86227e-10	824.171
285.55	175.829	3.85584e-10	824.171
285.56	175.829	3.84942e-10	824.171
285.57	175.829	3.84301e-10	824.171
285.58	175.829	3.83661e-10	824.171
285.59	175.829	3.83022e-10	824.171
285.6	175.829	3.82385e-10	824.171
285.61	175.829	3.81748e-10	824.171
285.62	175.829	3.81112e-10	824.171
285.63	175.829	3.80478e-10	824.171
285.64	175.829	3.79844e-10	824.171
285.65	175.829	3.79212e-10	824.171
285.66	175.829	3.7858e-10	824.171
285.67	175.829	3.7795e-10	824.171
285.68	175.829	3.77321e-10	824.171
285.69	175.829	3.76692e-10	824.171
285.7	175.829	3.76065e-10	824.171
285.71	175.829	3.75439e-10	824.171
285.72	175.829	3.74814e-10	824.171
285.73	175.829	3.7419e-10	824.171
285.74	175.829	3.73567e-10	824.171
285.75	175.829	3.72945e-10	824.171
285.76	175.829	3.72324e-10	824.171
285.77	175.829	3.71704e-10	824.171
285.78	175.829	3.71085e-10	824.171
285.79	175.829	3.70467e-10	824.171
285.8	175.829	3.6985e-10	824.171
285.81	175.829	3.69234e-10	824.171
285.82	175.829	3.6862e-10	824.171
285.83	175.829	3.68006e-10	824.171
285.84	175.829	3.67393e-10	824.171
285.85	175.829	3.66781e-10	824.171
285.86	175.829	3.66171e-10	824.171
285.87	175.829	3.65561e-10	824.171
285.88	175.829	3.64952e-10	824.171
285.89	175.829	3.64345e-10	824.171
285.9	175.829	3.63738e-10	824.171
285.91	175.829	3.63132e-10	824.171
285.92	175.829	3.62528e-10	824.171
285.93	175.829	3.61924e-10	824.171
285.94	175.829	3.61322e-10	824.171
285.95	175.829	3.6072e-10	824.171
285.96	175.829	3.60119e-10	824.171
285.97	175.829	3.5952e-10	824.171
285.98	175.829	3.58921e-10	824.171
285.99	175.829	3.58323e-10	824.171
286	175.829	3.57727e-10	824.171
286.01	175.829	3.57126e-10	824.171
286.02	175.829	3.56525e-10	824.171
286.03	175.829	3.55926e-10	824.171
286.04	175.829	3.55328e-10	824.171
286.05	175.829	3.5473e-10	824.171
286.06	175.829	3.54134e-10	824.171
286.07	175.829	3.53539e-10	824.171
286.08	175.829	3.52944e-10	824.171
286.09	175.829	3.52351e-10	824.171
286.1	175.829	3.51759e-10	824.171
286.11	175.829	3.51167e-10	824.171
286.12	175.829	3.50577e-10	824.171
286.13	175.829	3.49988e-10	824.171
286.14	175.829	3.49399e-10	824.171
286.15	175.829	3.48812e-10	824.171
286.16	175.829	3.48226e-10	824.171
286.17	175.829	3.4764e-10	824.171
286.18	175.829	3.47056e-10	824.171
286.19	175.829	3.46472e-10	824.171
286.2	175.829	3.4589e-10	824.171
286.21	175.829	3.45309e-10	824.171
286.22	175.829	3.44728e-10	824.171
286.23	175.829	3.44149e-10	824.171
286.24	175.829	3.4357e-10	824.171
286.25	175.829	3.42993e-10	824.171
286.26	175.829	3.42416e-10	824.171
286.27	175.829	3.4184e-10	824.171
286.28	175.829	3.41266e-10	824.171
286.29	175.829	3.40692e-10	824.171
286.3	175.829	3.40119e-10	824.171
286.31	175.829	3.39548e-10	824.171
286.32	175.829	3.38977e-10	824.171
286.33	175.829	3.38407e-10	824.171
286.34	175.829	3.37838e-10	824.171
286.35	175.829	3.3727e-10	824.171
286.36	175.829	3.36703e-10	824.171
286.37	175.829	3.36137e-10	824.171
286.38	175.829	3.35572e-10	824.171
286.39	175.829	3.35008e-10	824.171
286.4	175.829	3.34445e-10	824.171
286.41	175.829	3.33883e-10	824.171
286.42	175.829	3.33321e-10	824.171
286.43	175.829	3.32761e-10	824.171
286.44	175.829	3.32202e-10	824.171
286.45	175.829	3.31643e-10	824.171
286.46	175.829	3.31086e-10	824.171
286.47	175.829	3.30529e-10	824.171
286.48	175.829	3.29974e-10	824.171
286.49	175.829	3.29419e-10	824.171
286.5	175.829	3.28865e-10	824.171
286.51	175.829	3.28312e-10	824.171
286.52	175.829	3.2776e-10	824.171
286.53	175.829	3.27209e-10	824.171
286.54	175.829	3.26659e-10	824.171
286.55	175.829	3.2611e-10	824.171
286.56	175.829	3.25562e-10	824.171
286.57	175.829	3.25015e-10	824.171
286.58	175.829	3.24468e-10	824.171
286.59	175.829	3.23923e-10	824.171
286.6	175.829	3.23378e-10	824.171
286.61	175.829	3.22835e-10	824.171
286.62	175.829	3.22292e-10	824.171
286.63	175.829	3.2175e-10	824.171
286.64	175.829	3.21209e-10	824.171
286.65	175.829	3.20669e-10	824.171
286.66	175.829	3.2013e-10	824.171
286.67	175.829	3.19592e-10	824.171
286.68	175.829	3.19055e-10	824.171
286.69	175.829	3.18519e-10	824.171
286.7	175.829	3.17983e-10	824.171
286.71	175.829	3.17449e-10	824.171
286.72	175.829	3.16915e-10	824.171
286.73	175.829	3.16382e-10	824.171
286.74	175.829	3.1585e-10	824.171
286.75	175.829	3.1532e-10	824.171
286.76	175.829	3.14789e-10	824.171
286.77	175.829	3.1426e-10	824.171
286.78	175.829	3.13732e-10	824.171
286.79	175.829	3.13205e-10	824.171
286.8	175.829	3.12678e-10	824.171
286.81	175.829	3.12152e-10	824.171
286.82	175.829	3.11628e-10	824.171
286.83	175.829	3.11104e-10	824.171
286.84	175.829	3.10581e-10	824.171
286.85	175.829	3.10059e-10	824.171
286.86	175.829	3.09538e-10	824.171
286.87	175.829	3.09017e-10	824.171
286.88	175.829	3.08498e-10	824.171
286.89	175.829	3.07979e-10	824.171
286.9	175.829	3.07461e-10	824.171
286.91	175.829	3.06945e-10	824.171
286.92	175.829	3.06429e-10	824.171
286.93	175.829	3.05914e-10	824.171
286.94	175.829	3.05399e-10	824.171
286.95	175.829	3.04886e-10	824.171
286.96	175.829	3.04373e-10	824.171
286.97	175.829	3.03862e-10	824.171
286.98	175.829	3.03351e-10	824.171
286.99	175.829	3.02841e-10	824.171
287	175.829	3.02332e-10	824.171
287.01	175.829	3.01847e-10	824.171
287.02	175.829	3.01364e-10	824.171
287.03	175.829	3.00881e-10	824.171
287.04	175.829	3.00398e-10	824.171
287.05	175.829	2.99917e-10	824.171
287.06	175.829	2.99436e-10	824.171
287.07	175.829	2.98956e-10	824.171
287.08	175.829	2.98477e-10	824.171
287.09	175.829	2.97999e-10	824.171
287.1	175.829	2.97521e-10	824.171
287.11	175.829	2.97044e-10	824.171
287.12	175.829	2.96568e-10	824.171
287.13	175.829	2.96093e-10	824.171
287.14	175.829	2.95618e-10	824.171
287.15	175.829	2.95144e-10	824.171
