t	S	I	R
303.66	202.791	0.00034265	797.209
303.67	202.791	0.000342446	797.209
303.68	202.791	0.000342243	797.209
303.69	202.791	0.000342039	797.209
303.7	202.791	0.000341836	797.209
303.71	202.791	0.000341633	797.209
303.72	202.791	0.00034143	797.209
303.73	202.791	0.000341227	797.209
303.74	202.791	0.000341024	797.209
303.75	202.791	0.000340821	797.209
303.76	202.791	0.000340619	797.209
303.77	202.791	0.000340416	797.209
303.78	202.791	0.000340214	797.209
303.79	202.791	0.000340011	797.209
303.8	202.791	0.000339809	797.209
303.81	202.791	0.000339607	797.209
303.82	202.791	0.000339406	797.209
303.83	202.791	0.000339204	797.209
303.84	202.791	0.000339002	797.209
303.85	202.791	0.000338801	797.209
303.86	202.791	0.000338599	797.209
303.87	202.791	0.000338398	797.209
303.88	202.791	0.000338197	797.209
303.89	202.791	0.000337996	797.209
303.9	202.791	0.000337795	797.209
303.91	202.791	0.000337594	797.209
303.92	202.791	0.000337393	797.209
303.93	202.791	0.000337193	797.209
303.94	202.791	0.000336992	797.209
303.95	202.791	0.000336792	797.209
303.96	202.791	0.000336592	797.209
303.97	202.791	0.000336392	797.209
303.98	202.791	0.000336192	797.209
303.99	202.791	0.000335992	797.209
304	202.791	0.000335792	797.209
304.01	202.791	0.000335593	797.209
304.02	202.791	0.000335393	797.209
304.03	202.791	0.000335194	797.209
304.04	202.791	0.000334995	797.209
304.05	202.791	0.000334796	797.209
304.06	202.791	0.000334596	797.209
304.07	202.791	0.000334398	797.209
304.08	202.791	0.000334199	797.209
304.09	202.791	0.000334	797.209
304.1	202.791	0.000333802	797.209
304.11	202.791	0.000333603	797.209
304.12	202.791	0.000333405	797.209
304.13	202.791	0.000333207	797.209
304.14	202.791	0.000333009	797.209
304.15	202.791	0.000332811	797.209
304.16	202.791	0.000332613	797.209
304.17	202.791	0.000332415	797.209
304.18	202.791	0.000332218	797.209
304.19	202.791	0.00033202	797.209
304.2	202.791	0.000331823	797.209
304.21	202.791	0.000331626	797.209
304.22	202.791	0.000331428	797.209
304.23	202.791	0.000331231	797.209
304.24	202.791	0.000331034	797.209
304.25	202.791	0.000330838	797.209
304.26	202.791	0.000330641	797.209
304.27	202.791	0.000330445	797.209
304.28	202.791	0.000330248	797.209
304.29	202.791	0.000330052	797.209
304.3	202.791	0.000329856	797.209
304.31	202.791	0.00032966	797.209
304.32	202.791	0.000329464	797.209
304.33	202.791	0.000329268	797.209
304.34	202.791	0.000329072	797.209
304.35	202.791	0.000328876	797.209
304.36	202.791	0.000328681	797.209
304.37	202.791	0.000328486	797.209
304.38	202.791	0.00032829	797.209
304.39	202.791	0.000328095	797.209
304.4	202.791	0.0003279	797.209
304.41	202.791	0.000327705	797.209
304.42	202.791	0.00032751	797.209
304.43	202.791	0.000327316	797.209
304.44	202.791	0.000327121	797.209
304.45	202.791	0.000326927	797.209
304.46	202.791	0.000326732	797.209
304.47	202.791	0.000326538	797.209
304.48	202.791	0.000326344	797.209
304.49	202.791	0.00032615	797.209
304.5	202.791	0.000325956	797.209
304.51	202.791	0.000325762	797.209
304.52	202.791	0.000325569	797.209
304.53	202.791	0.000325375	797.209
304.54	202.791	0.000325182	797.209
304.55	202.791	0.000324989	797.209
304.56	202.791	0.000324795	797.209
304.57	202.791	0.000324602	797.209
304.58	202.791	0.000324409	797.209
304.59	202.791	0.000324217	797.209
304.6	202.791	0.000324024	797.209
304.61	202.791	0.000323831	797.209
304.62	202.791	0.000323639	797.209
304.63	202.791	0.000323446	797.209
304.64	202.791	0.000323254	797.209
304.65	202.791	0.000323062	797.209
304.66	202.791	0.00032287	797.209
304.67	202.791	0.000322678	797.209
304.68	202.791	0.000322486	797.209
304.69	202.791	0.000322295	797.209
304.7	202.791	0.000322103	797.209
304.71	202.791	0.000321911	797.209
304.72	202.791	0.00032172	797.209
304.73	202.791	0.000321529	797.209
304.74	202.791	0.000321338	797.209
304.75	202.791	0.000321147	797.209
304.76	202.791	0.000320956	797.209
304.77	202.791	0.000320765	797.209
304.78	202.791	0.000320574	797.209
304.79	202.791	0.000320384	797.209
304.8	202.791	0.000320193	797.209
304.81	202.791	0.000320003	797.209
304.82	202.791	0.000319813	797.209
304.83	202.791	0.000319623	797.209
304.84	202.791	0.000319433	797.209
304.85	202.791	0.000319243	797.209
304.86	202.791	0.000319053	797.209
304.87	202.791	0.000318863	797.209
304.88	202.791	0.000318674	797.209
304.89	202.791	0.000318485	797.209
304.9	202.791	0.000318295	797.209
304.91	202.791	0.000318106	797.209
304.92	202.791	0.000317917	797.209
304.93	202.791	0.000317728	797.209
304.94	202.791	0.000317539	797.209
304.95	202.791	0.00031735	797.209
304.96	202.791	0.000317162	797.209
304.97	202.791	0.000316973	797.209
304.98	202.791	0.000316785	797.209
304.99	202.791	0.000316596	797.209
305	202.791	0.000316408	797.209
305.01	202.791	0.00031622	797.209
305.02	202.791	0.000316032	797.209
305.03	202.791	0.000315844	797.209
305.04	202.791	0.000315657	797.209
305.05	202.791	0.000315469	797.209
305.06	202.791	0.000315281	797.209
305.07	202.791	0.000315094	797.209
305.08	202.791	0.000314907	797.209
305.09	202.791	0.00031472	797.209
305.1	202.791	0.000314532	797.209
305.11	202.791	0.000314346	797.209
305.12	202.791	0.000314159	797.209
305.13	202.791	0.000313972	797.209
305.14	202.791	0.000313785	797.209
305.15	202.791	0.000313599	797.209
305.16	202.791	0.000313412	797.209
305.17	202.791	0.000313226	797.209
305.18	202.791	0.00031304	797.209
305.19	202.791	0.000312854	797.209
305.2	202.791	0.000312668	797.209
305.21	202.791	0.000312482	797.209
305.22	202.791	0.000312296	797.209
305.23	202.791	0.000312111	797.209
305.24	202.791	0.000311925	797.209
305.25	202.791	0.00031174	797.209
305.26	202.791	0.000311554	797.209
305.27	202.791	0.000311369	797.209
305.28	202.791	0.000311184	797.209
305.29	202.791	0.000310999	797.209
305.3	202.791	0.000310814	797.209
305.31	202.791	0.000310629	797.209
305.32	202.791	0.000310445	797.209
305.33	202.791	0.00031026	797.209
305.34	202.791	0.000310076	797.209
305.35	202.791	0.000309892	797.209
305.36	202.791	0.000309707	797.209
305.37	202.791	0.000309523	797.209
305.38	202.791	0.000309339	797.209
305.39	202.791	0.000309155	797.209
305.4	202.791	0.000308972	797.209
305.41	202.791	0.000308788	797.209
305.42	202.791	0.000308604	797.209
305.43	202.791	0.000308421	797.209
305.44	202.791	0.000308238	797.209
305.45	202.791	0.000308054	797.209
305.46	202.791	0.000307871	797.209
305.47	202.791	0.000307688	797.209
305.48	202.791	0.000307505	797.209
305.49	202.791	0.000307323	797.209
305.5	202.791	0.00030714	797.209
305.51	202.791	0.000306957	797.209
305.52	202.791	0.000306775	797.209
305.53	202.791	0.000306593	797.209
305.54	202.791	0.00030641	797.209
305.55	202.791	0.000306228	797.209
305.56	202.791	0.000306046	797.209
305.57	202.791	0.000305864	797.209
305.58	202.791	0.000305682	797.209
305.59	202.791	0.000305501	797.209
305.6	202.791	0.000305319	797.209
305.61	202.791	0.000305138	797.209
305.62	202.791	0.000304956	797.209
305.63	202.791	0.000304775	797.209
305.64	202.791	0.000304594	797.209
305.65	202.791	0.000304413	797.209
305.66	202.791	0.000304232	797.209
305.67	202.791	0.000304051	797.209
305.68	202.791	0.00030387	797.209
305.69	202.791	0.00030369	797.209
305.7	202.791	0.000303509	797.209
305.71	202.791	0.000303329	797.209
305.72	202.791	0.000303148	797.209
305.73	202.791	0.000302968	797.209
305.74	202.791	0.000302788	797.209
305.75	202.791	0.000302608	797.209
305.76	202.791	0.000302428	797.209
305.77	202.791	0.000302248	797.209
305.78	202.791	0.000302069	797.209
305.79	202.791	0.000301889	797.209
305.8	202.791	0.00030171	797.209
305.81	202.791	0.00030153	797.209
305.82	202.791	0.000301351	797.209
305.83	202.791	0.000301172	797.209
305.84	202.791	0.000300993	797.209
305.85	202.791	0.000300814	797.209
305.86	202.791	0.000300635	797.209
305.87	202.791	0.000300457	797.209
305.88	202.791	0.000300278	797.209
305.89	202.791	0.0003001	797.209
305.9	202.791	0.000299921	797.209
305.91	202.791	0.000299743	797.209
305.92	202.791	0.000299565	797.209
305.93	202.791	0.000299387	797.209
305.94	202.791	0.000299209	797.209
305.95	202.791	0.000299031	797.209
305.96	202.791	0.000298853	797.209
305.97	202.791	0.000298675	797.209
305.98	202.791	0.000298498	797.209
305.99	202.791	0.00029832	797.209
306	202.791	0.000298143	797.209
306.01	202.791	0.000297966	797.209
306.02	202.791	0.000297789	797.209
306.03	202.791	0.000297612	797.209
306.04	202.791	0.000297435	797.209
306.05	202.791	0.000297258	797.209
306.06	202.791	0.000297081	797.209
306.07	202.791	0.000296905	797.209
306.08	202.791	0.000296728	797.209
306.09	202.791	0.000296552	797.209
306.1	202.791	0.000296376	797.209
306.11	202.791	0.000296199	797.209
306.12	202.791	0.000296023	797.209
306.13	202.791	0.000295847	797.209
306.14	202.791	0.000295672	797.209
306.15	202.791	0.000295496	797.209
306.16	202.791	0.00029532	797.209
306.17	202.791	0.000295145	797.209
306.18	202.791	0.000294969	797.209
306.19	202.791	0.000294794	797.209
306.2	202.791	0.000294619	797.209
306.21	202.791	0.000294444	797.209
306.22	202.791	0.000294269	797.209
306.23	202.791	0.000294094	797.209
306.24	202.791	0.000293919	797.209
306.25	202.791	0.000293744	797.209
306.26	202.791	0.000293569	797.209
306.27	202.791	0.000293395	797.209
306.28	202.791	0.000293221	797.209
306.29	202.791	0.000293046	797.209
306.3	202.791	0.000292872	797.209
306.31	202.791	0.000292698	797.209
306.32	202.791	0.000292524	797.209
306.33	202.791	0.00029235	797.209
306.34	202.791	0.000292176	797.209
306.35	202.791	0.000292003	797.209
306.36	202.791	0.000291829	797.209
306.37	202.791	0.000291656	797.209
306.38	202.791	0.000291482	797.209
306.39	202.791	0.000291309	797.209
306.4	202.791	0.000291136	797.209
306.41	202.791	0.000290963	797.209
306.42	202.791	0.00029079	797.209
306.43	202.791	0.000290617	797.209
306.44	202.791	0.000290444	797.209
306.45	202.791	0.000290272	797.209
306.46	202.791	0.000290099	797.209
306.47	202.791	0.000289927	797.209
306.48	202.791	0.000289754	797.209
306.49	202.791	0.000289582	797.209
306.5	202.791	0.00028941	797.209
306.51	202.791	0.000289238	797.209
306.52	202.791	0.000289066	797.209
306.53	202.791	0.000288894	797.209
306.54	202.791	0.000288722	797.209
306.55	202.791	0.000288551	797.209
306.56	202.791	0.000288379	797.209
306.57	202.791	0.000288208	797.209
306.58	202.791	0.000288037	797.209
306.59	202.791	0.000287865	797.209
306.6	202.791	0.000287694	797.209
306.61	202.791	0.000287523	797.209
306.62	202.791	0.000287352	797.209
306.63	202.791	0.000287181	797.209
306.64	202.791	0.000287011	797.209
306.65	202.791	0.00028684	797.209
306.66	202.791	0.00028667	797.209
306.67	202.791	0.000286499	797.209
306.68	202.791	0.000286329	797.209
306.69	202.791	0.000286159	797.209
306.7	202.791	0.000285989	797.209
306.71	202.791	0.000285819	797.209
306.72	202.791	0.000285649	797.209
306.73	202.791	0.000285479	797.209
306.74	202.791	0.000285309	797.209
306.75	202.791	0.00028514	797.209
306.76	202.791	0.00028497	797.209
306.77	202.791	0.000284801	797.209
306.78	202.791	0.000284631	797.209
306.79	202.791	0.000284462	797.209
306.8	202.791	0.000284293	797.209
306.81	202.791	0.000284124	797.209
306.82	202.791	0.000283955	797.209
306.83	202.791	0.000283787	797.209
306.84	202.791	0.000283618	797.209
306.85	202.791	0.000283449	797.209
306.86	202.791	0.000283281	797.209
306.87	202.791	0.000283112	797.209
306.88	202.791	0.000282944	797.209
306.89	202.791	0.000282776	797.209
306.9	202.791	0.000282608	797.209
306.91	202.791	0.00028244	797.209
306.92	202.791	0.000282272	797.209
306.93	202.791	0.000282104	797.209
306.94	202.791	0.000281936	797.209
306.95	202.791	0.000281769	797.209
306.96	202.791	0.000281601	797.209
306.97	202.791	0.000281434	797.209
306.98	202.791	0.000281267	797.209
306.99	202.791	0.0002811	797.209
307	202.791	0.000280932	797.209
307.01	202.791	0.000280765	797.209
307.02	202.791	0.000280599	797.209
307.03	202.791	0.000280432	797.209
307.04	202.791	0.000280265	797.209
307.05	202.791	0.000280098	797.209
307.06	202.791	0.000279932	797.209
307.07	202.791	0.000279766	797.209
307.08	202.791	0.000279599	797.209
307.09	202.791	0.000279433	797.209
307.1	202.791	0.000279267	797.209
307.11	202.791	0.000279101	797.209
307.12	202.791	0.000278935	797.209
307.13	202.791	0.000278769	797.209
307.14	202.791	0.000278604	797.209
307.15	202.791	0.000278438	797.209
307.16	202.791	0.000278272	797.209
307.17	202.791	0.000278107	797.209
307.18	202.791	0.000277942	797.209
307.19	202.791	0.000277777	797.209
307.2	202.791	0.000277611	797.209
307.21	202.791	0.000277446	797.209
307.22	202.791	0.000277281	797.209
307.23	202.791	0.000277117	797.209
307.24	202.791	0.000276952	797.209
307.25	202.791	0.000276787	797.209
307.26	202.791	0.000276623	797.209
307.27	202.791	0.000276458	797.209
307.28	202.791	0.000276294	797.209
307.29	202.791	0.00027613	797.209
307.3	202.791	0.000275966	797.209
307.31	202.791	0.000275802	797.209
307.32	202.791	0.000275638	797.209
307.33	202.791	0.000275474	797.209
307.34	202.791	0.00027531	797.209
307.35	202.791	0.000275146	797.209
307.36	202.791	0.000274983	797.209
307.37	202.791	0.000274819	797.209
307.38	202.791	0.000274656	797.209
307.39	202.791	0.000274493	797.209
307.4	202.791	0.00027433	797.209
307.41	202.791	0.000274167	797.209
307.42	202.791	0.000274004	797.209
307.43	202.791	0.000273841	797.209
307.44	202.791	0.000273678	797.209
307.45	202.791	0.000273515	797.209
307.46	202.791	0.000273353	797.209
307.47	202.791	0.00027319	797.209
307.48	202.791	0.000273028	797.209
307.49	202.791	0.000272866	797.209
307.5	202.791	0.000272703	797.209
307.51	202.791	0.000272541	797.209
307.52	202.791	0.000272379	797.209
307.53	202.791	0.000272217	797.209
307.54	202.791	0.000272055	797.209
307.55	202.791	0.000271894	797.209
307.56	202.791	0.000271732	797.209
307.57	202.791	0.000271571	797.209
307.58	202.791	0.000271409	797.209
307.59	202.791	0.000271248	797.209
307.6	202.791	0.000271087	797.209
307.61	202.791	0.000270925	797.209
307.62	202.791	0.000270764	797.209
307.63	202.791	0.000270604	797.209
307.64	202.791	0.000270443	797.209
307.65	202.791	0.000270282	797.209
307.66	202.791	0.000270121	797.209
307.67	202.791	0.000269961	797.209
307.68	202.791	0.0002698	797.209
307.69	202.791	0.00026964	797.209
307.7	202.791	0.00026948	797.209
307.71	202.791	0.000269319	797.209
307.72	202.791	0.000269159	797.209
307.73	202.791	0.000268999	797.209
307.74	202.791	0.000268839	797.209
307.75	202.791	0.00026868	797.209
307.76	202.791	0.00026852	797.209
307.77	202.791	0.00026836	797.209
307.78	202.791	0.000268201	797.209
307.79	202.791	0.000268041	797.209
307.8	202.791	0.000267882	797.209
307.81	202.791	0.000267723	797.209
307.82	202.791	0.000267564	797.209
307.83	202.791	0.000267405	797.209
307.84	202.791	0.000267246	797.209
307.85	202.791	0.000267087	797.209
307.86	202.791	0.000266928	797.209
307.87	202.791	0.000266769	797.209
307.88	202.791	0.000266611	797.209
307.89	202.791	0.000266452	797.209
307.9	202.791	0.000266294	797.209
307.91	202.791	0.000266136	797.209
307.92	202.791	0.000265977	797.209
307.93	202.791	0.000265819	797.209
307.94	202.791	0.000265661	797.209
307.95	202.791	0.000265503	797.209
307.96	202.791	0.000265346	797.209
307.97	202.791	0.000265188	797.209
307.98	202.791	0.00026503	797.209
307.99	202.791	0.000264873	797.209
308	202.791	0.000264715	797.209
308.01	202.791	0.000264558	797.209
308.02	202.791	0.000264401	797.209
308.03	202.791	0.000264243	797.209
308.04	202.791	0.000264086	797.209
308.05	202.791	0.000263929	797.209
308.06	202.791	0.000263773	797.209
308.07	202.791	0.000263616	797.209
308.08	202.791	0.000263459	797.209
308.09	202.791	0.000263302	797.209
308.1	202.791	0.000263146	797.209
308.11	202.791	0.000262989	797.209
308.12	202.791	0.000262833	797.209
308.13	202.791	0.000262677	797.209
308.14	202.791	0.000262521	797.209
308.15	202.791	0.000262365	797.209
308.16	202.791	0.000262209	797.209
308.17	202.791	0.000262053	797.209
308.18	202.791	0.000261897	797.209
308.19	202.791	0.000261741	797.209
308.2	202.791	0.000261586	797.209
308.21	202.791	0.00026143	797.209
308.22	202.791	0.000261275	797.209
308.23	202.791	0.00026112	797.209
308.24	202.791	0.000260964	797.209
308.25	202.791	0.000260809	797.209
308.26	202.791	0.000260654	797.209
308.27	202.791	0.000260499	797.209
308.28	202.791	0.000260345	797.209
308.29	202.791	0.00026019	797.209
308.3	202.791	0.000260035	797.209
308.31	202.791	0.000259881	797.209
308.32	202.791	0.000259726	797.209
308.33	202.791	0.000259572	797.209
308.34	202.791	0.000259417	797.209
308.35	202.791	0.000259263	797.209
308.36	202.791	0.000259109	797.209
308.37	202.791	0.000258955	797.209
308.38	202.791	0.000258801	797.209
308.39	202.791	0.000258647	797.209
308.4	202.791	0.000258494	797.209
308.41	202.791	0.00025834	797.209
308.42	202.791	0.000258186	797.209
308.43	202.791	0.000258033	797.209
308.44	202.791	0.00025788	797.209
308.45	202.791	0.000257726	797.209
308.46	202.791	0.000257573	797.209
308.47	202.791	0.00025742	797.209
308.48	202.791	0.000257267	797.209
308.49	202.791	0.000257114	797.209
308.5	202.791	0.000256961	797.209
308.51	202.791	0.000256808	797.209
308.52	202.791	0.000256656	797.209
308.53	202.791	0.000256503	797.209
308.54	202.791	0.000256351	797.209
308.55	202.791	0.000256198	797.209
308.56	202.791	0.000256046	797.209
308.57	202.791	0.000255894	797.209
308.58	202.791	0.000255742	797.209
308.59	202.791	0.00025559	797.209
308.6	202.791	0.000255438	797.209
308.61	202.791	0.000255286	797.209
308.62	202.791	0.000255134	797.209
308.63	202.791	0.000254983	797.209
308.64	202.791	0.000254831	797.209
308.65	202.791	0.00025468	797.209
308.66	202.791	0.000254528	797.209
308.67	202.791	0.000254377	797.209
308.68	202.791	0.000254226	797.209
308.69	202.791	0.000254074	797.209
308.7	202.791	0.000253923	797.209
308.71	202.791	0.000253773	797.209
308.72	202.791	0.000253622	797.209
308.73	202.791	0.000253471	797.209
308.74	202.791	0.00025332	797.209
308.75	202.791	0.00025317	797.209
308.76	202.791	0.000253019	797.209
308.77	202.791	0.000252869	797.209
308.78	202.791	0.000252718	797.209
308.79	202.791	0.000252568	797.209
308.8	202.791	0.000252418	797.209
308.81	202.791	0.000252268	797.209
308.82	202.791	0.000252118	797.209
308.83	202.791	0.000251968	797.209
308.84	202.791	0.000251819	797.209
308.85	202.791	0.000251669	797.209
308.86	202.791	0.000251519	797.209
308.87	202.791	0.00025137	797.209
308.88	202.791	0.00025122	797.209
308.89	202.791	0.000251071	797.209
308.9	202.791	0.000250922	797.209
308.91	202.791	0.000250773	797.209
308.92	202.791	0.000250624	797.209
308.93	202.791	0.000250475	797.209
308.94	202.791	0.000250326	797.209
308.95	202.791	0.000250177	797.209
308.96	202.791	0.000250028	797.209
308.97	202.791	0.00024988	797.209
308.98	202.791	0.000249731	797.209
308.99	202.791	0.000249583	797.209
309	202.791	0.000249434	797.209
309.01	202.791	0.000249286	797.209
309.02	202.791	0.000249138	797.209
309.03	202.791	0.00024899	797.209
309.04	202.791	0.000248842	797.209
309.05	202.791	0.000248694	797.209
309.06	202.791	0.000248546	797.209
309.07	202.791	0.000248398	797.209
309.08	202.791	0.00024825	797.209
309.09	202.791	0.000248103	797.209
309.1	202.791	0.000247955	797.209
309.11	202.791	0.000247808	797.209
309.12	202.791	0.000247661	797.209
309.13	202.791	0.000247514	797.209
309.14	202.791	0.000247366	797.209
309.15	202.791	0.000247219	797.209
309.16	202.791	0.000247072	797.209
309.17	202.791	0.000246926	797.209
309.18	202.791	0.000246779	797.209
309.19	202.791	0.000246632	797.209
309.2	202.791	0.000246485	797.209
309.21	202.791	0.000246339	797.209
309.22	202.791	0.000246193	797.209
309.23	202.791	0.000246046	797.209
309.24	202.791	0.0002459	797.209
309.25	202.791	0.000245754	797.209
309.26	202.791	0.000245608	797.209
309.27	202.791	0.000245462	797.209
309.28	202.791	0.000245316	797.209
309.29	202.791	0.00024517	797.209
309.3	202.791	0.000245024	797.209
309.31	202.791	0.000244879	797.209
309.32	202.791	0.000244733	797.209
309.33	202.791	0.000244588	797.209
309.34	202.791	0.000244442	797.209
309.35	202.791	0.000244297	797.209
309.36	202.791	0.000244152	797.209
309.37	202.791	0.000244007	797.209
309.38	202.791	0.000243861	797.209
309.39	202.791	0.000243717	797.209
309.4	202.791	0.000243572	797.209
309.41	202.791	0.000243427	797.209
309.42	202.791	0.000243282	797.209
309.43	202.791	0.000243138	797.209
309.44	202.791	0.000242993	797.209
309.45	202.791	0.000242849	797.209
309.46	202.791	0.000242704	797.209
309.47	202.791	0.00024256	797.209
309.48	202.791	0.000242416	797.209
309.49	202.791	0.000242272	797.209
309.5	202.791	0.000242128	797.209
309.51	202.791	0.000241984	797.209
309.52	202.791	0.00024184	797.209
309.53	202.791	0.000241696	797.209
309.54	202.791	0.000241553	797.209
309.55	202.791	0.000241409	797.209
309.56	202.791	0.000241265	797.209
309.57	202.791	0.000241122	797.209
309.58	202.791	0.000240979	797.209
309.59	202.791	0.000240835	797.209
309.6	202.791	0.000240692	797.209
309.61	202.791	0.000240549	797.209
309.62	202.791	0.000240406	797.209
309.63	202.791	0.000240263	797.209
309.64	202.791	0.000240121	797.209
309.65	202.791	0.000239978	797.209
309.66	202.791	0.000239835	797.209
309.67	202.791	0.000239693	797.209
309.68	202.791	0.00023955	797.209
309.69	202.791	0.000239408	797.209
309.7	202.791	0.000239265	797.209
309.71	202.791	0.000239123	797.209
309.72	202.791	0.000238981	797.209
309.73	202.791	0.000238839	797.209
309.74	202.791	0.000238697	797.209
309.75	202.791	0.000238555	797.209
309.76	202.791	0.000238413	797.209
309.77	202.791	0.000238272	797.209
309.78	202.791	0.00023813	797.209
309.79	202.791	0.000237988	797.209
309.8	202.791	0.000237847	797.209
309.81	202.791	0.000237706	797.209
309.82	202.791	0.000237564	797.209
309.83	202.791	0.000237423	797.209
309.84	202.791	0.000237282	797.209
309.85	202.791	0.000237141	797.209
309.86	202.791	0.000237	797.209
309.87	202.791	0.000236859	797.209
309.88	202.791	0.000236718	797.209
309.89	202.791	0.000236578	797.209
309.9	202.791	0.000236437	797.209
309.91	202.791	0.000236296	797.209
309.92	202.791	0.000236156	797.209
309.93	202.791	0.000236016	797.209
309.94	202.791	0.000235875	797.209
309.95	202.791	0.000235735	797.209
309.96	202.791	0.000235595	797.209
309.97	202.791	0.000235455	797.209
309.98	202.791	0.000235315	797.209
309.99	202.791	0.000235175	797.209
310	202.791	0.000235035	797.209
310.01	202.791	0.000234896	797.209
310.02	202.791	0.000234756	797.209
310.03	202.791	0.000234616	797.209
310.04	202.791	0.000234477	797.209
310.05	202.791	0.000234338	797.209
310.06	202.791	0.000234198	797.209
310.07	202.791	0.000234059	797.209
310.08	202.791	0.00023392	797.209
310.09	202.791	0.000233781	797.209
310.1	202.791	0.000233642	797.209
310.11	202.791	0.000233503	797.209
310.12	202.791	0.000233364	797.209
310.13	202.791	0.000233225	797.209
310.14	202.791	0.000233087	797.209
310.15	202.791	0.000232948	797.209
310.16	202.791	0.00023281	797.209
310.17	202.791	0.000232671	797.209
310.18	202.791	0.000232533	797.209
310.19	202.791	0.000232395	797.209
310.2	202.791	0.000232257	797.209
310.21	202.791	0.000232119	797.209
310.22	202.791	0.000231981	797.209
310.23	202.791	0.000231843	797.209
310.24	202.791	0.000231705	797.209
310.25	202.791	0.000231567	797.209
310.26	202.791	0.00023143	797.209
310.27	202.791	0.000231292	797.209
310.28	202.791	0.000231155	797.209
310.29	202.791	0.000231017	797.209
310.3	202.791	0.00023088	797.209
310.31	202.791	0.000230743	797.209
310.32	202.791	0.000230605	797.209
310.33	202.791	0.000230468	797.209
310.34	202.791	0.000230331	797.209
310.35	202.791	0.000230195	797.209
310.36	202.791	0.000230058	797.209
310.37	202.791	0.000229921	797.209
310.38	202.791	0.000229784	797.209
310.39	202.791	0.000229648	797.209
310.4	202.791	0.000229511	797.209
310.41	202.791	0.000229375	797.209
310.42	202.791	0.000229238	797.209
310.43	202.791	0.000229102	797.209
310.44	202.791	0.000228966	797.209
310.45	202.791	0.00022883	797.209
310.46	202.791	0.000228694	797.209
310.47	202.791	0.000228558	797.209
310.48	202.791	0.000228422	797.209
310.49	202.791	0.000228286	797.209
310.5	202.791	0.000228151	797.209
310.51	202.791	0.000228015	797.209
310.52	202.791	0.000227879	797.209
310.53	202.791	0.000227744	797.209
310.54	202.791	0.000227609	797.209
310.55	202.791	0.000227473	797.209
310.56	202.791	0.000227338	797.209
310.57	202.791	0.000227203	797.209
310.58	202.791	0.000227068	797.209
310.59	202.791	0.000226933	797.209
310.6	202.791	0.000226798	797.209
310.61	202.791	0.000226663	797.209
310.62	202.791	0.000226528	797.209
310.63	202.791	0.000226394	797.209
310.64	202.791	0.000226259	797.209
310.65	202.791	0.000226125	797.209
310.66	202.791	0.00022599	797.209
310.67	202.791	0.000225856	797.209
310.68	202.791	0.000225722	797.209
310.69	202.791	0.000225588	797.209
310.7	202.791	0.000225453	797.209
310.71	202.791	0.000225319	797.209
310.72	202.791	0.000225186	797.209
310.73	202.791	0.000225052	797.209
310.74	202.791	0.000224918	797.209
310.75	202.791	0.000224784	797.209
310.76	202.791	0.000224651	797.209
310.77	202.791	0.000224517	797.209
310.78	202.791	0.000224384	797.209
310.79	202.791	0.00022425	797.209
310.8	202.791	0.000224117	797.209
310.81	202.791	0.000223984	797.209
310.82	202.791	0.000223851	797.209
310.83	202.791	0.000223717	797.209
310.84	202.791	0.000223585	797.209
310.85	202.791	0.000223452	797.209
310.86	202.791	0.000223319	797.209
310.87	202.791	0.000223186	797.209
310.88	202.791	0.000223053	797.209
310.89	202.791	0.000222921	797.209
310.9	202.791	0.000222788	797.209
310.91	202.791	0.000222656	797.209
310.92	202.791	0.000222523	797.209
310.93	202.791	0.000222391	797.209
310.94	202.791	0.000222259	797.209
310.95	202.791	0.000222127	797.209
310.96	202.791	0.000221995	797.209
310.97	202.791	0.000221863	797.209
310.98	202.791	0.000221731	797.209
310.99	202.791	0.000221599	797.209
311	202.791	0.000221468	797.209
311.01	202.791	0.000221336	797.209
311.02	202.791	0.000221204	797.209
311.03	202.791	0.000221073	797.209
311.04	202.791	0.000220941	797.209
311.05	202.791	0.00022081	797.209
311.06	202.791	0.000220679	797.209
311.07	202.791	0.000220548	797.209
311.08	202.791	0.000220417	797.209
311.09	202.791	0.000220286	797.209
311.1	202.791	0.000220155	797.209
311.11	202.791	0.000220024	797.209
311.12	202.791	0.000219893	797.209
311.13	202.791	0.000219762	797.209
311.14	202.791	0.000219632	797.209
311.15	202.791	0.000219501	797.209
311.16	202.791	0.000219371	797.209
311.17	202.791	0.00021924	797.209
311.18	202.791	0.00021911	797.209
311.19	202.791	0.00021898	797.209
311.2	202.791	0.000218849	797.209
311.21	202.791	0.000218719	797.209
311.22	202.791	0.000218589	797.209
311.23	202.791	0.000218459	797.209
311.24	202.791	0.00021833	797.209
311.25	202.791	0.0002182	797.209
311.26	202.791	0.00021807	797.209
311.27	202.791	0.00021794	797.209
311.28	202.791	0.000217811	797.209
311.29	202.791	0.000217681	797.209
311.3	202.791	0.000217552	797.209
311.31	202.791	0.000217423	797.209
311.32	202.791	0.000217293	797.209
311.33	202.791	0.000217164	797.209
311.34	202.791	0.000217035	797.209
311.35	202.791	0.000216906	797.209
311.36	202.791	0.000216777	797.209
311.37	202.791	0.000216648	797.209
311.38	202.791	0.00021652	797.209
311.39	202.791	0.000216391	797.209
311.4	202.791	0.000216262	797.209
311.41	202.791	0.000216134	797.209
311.42	202.791	0.000216005	797.209
311.43	202.791	0.000215877	797.209
